sku_id,product_name,category,cogs_60d,avg_inventory,turnover_ratio
SKU-01597,Ago Amount,Home & Garden,518816.5999999999,57.0,31.23
SKU-01425,Project Century,Health & Beauty,300916.7100000001,76.0,31.14
SKU-04485,Sister South,Food & Beverage,861410.4699999999,72.0,31.1
SKU-05671,Leader Letter,Food & Beverage,942460.2000000002,64.0,30.94
SKU-01758,Most Professional,Electronics,99593.77999999998,69.0,30.93
SKU-00905,Dinner Clear,Food & Beverage,1082243.25,78.0,30.88
SKU-01806,Hold Generation,Food & Beverage,714266.0,71.0,30.86
SKU-03095,Their Entire,Electronics,215899.31999999998,43.0,30.84
SKU-00121,Argue Already,Health & Beauty,1062832.5000000007,73.0,30.82
SKU-09207,Seven Visit,Home & Garden,737438.24,70.0,30.8
SKU-05995,Training Example,Home & Garden,864744.12,69.0,30.78
SKU-05730,Particularly Difficult,Health & Beauty,487027.0499999999,56.0,30.66
SKU-06091,Now Human,Apparel,66509.65000000001,26.0,30.65
SKU-01063,Vote Employee,Toys,472344.4300000001,89.0,30.42
SKU-05205,Health Person,Home & Garden,677333.6399999998,50.0,30.32
SKU-01580,Herself Eight,Food & Beverage,1073469.6,78.0,30.26
SKU-08287,Open Their,Electronics,815349.2199999995,85.0,30.22
SKU-05366,Social Personal,Sports,787671.9400000002,78.0,30.18
SKU-00705,Alone Statement,Sports,408684.1599999999,33.0,30.06
SKU-02970,Member Star,Electronics,40074.679999999986,40.0,30.05
SKU-07729,Trade Thank,Electronics,1161316.9199999995,90.0,30.03
SKU-06802,Friend Scene,Automotive,724237.5400000002,86.0,29.98
SKU-08301,Notice White,Toys,708765.5700000001,75.0,29.91
SKU-08172,Become Style,Automotive,42596.29,85.0,29.64
SKU-00696,Social Boy,Home & Garden,396664.12000000005,71.0,29.46
SKU-05103,Catch Own,Food & Beverage,579016.4999999998,80.0,29.38
SKU-09500,Student Support,Automotive,814080.1999999998,72.0,29.31
SKU-08195,Fact Even,Health & Beauty,401367.32000000007,39.0,29.28
SKU-05128,Responsibility Gun,Apparel,227211.96000000002,92.0,29.28
SKU-03924,Specific None,Toys,631244.81,81.0,29.12
SKU-02266,Network Can,Sports,163370.09999999998,45.0,29.11
SKU-07938,Could Skin,Home & Garden,167417.95000000007,78.0,29.06
SKU-06156,Exactly Next,Electronics,482331.92000000004,91.0,28.99
SKU-09670,Single View,Apparel,764057.0600000002,95.0,28.94
SKU-01844,Plant Sing,Food & Beverage,72226.44,31.0,28.94
SKU-01159,Message Particularly,Home & Garden,253245.59999999998,25.0,28.8
SKU-02990,Peace Will,Health & Beauty,1178454.3399999996,85.0,28.74
SKU-03766,Week Close,Electronics,578572.2,73.0,28.68
SKU-01386,Future Bed,Home & Garden,125180.56000000001,64.0,28.63
SKU-04099,Sport Pass,Automotive,161020.06000000006,45.0,28.58
SKU-04519,Inside Middle,Home & Garden,657910.86,91.0,28.56
SKU-00884,Star Short,Health & Beauty,1161118.3600000006,98.0,28.45
SKU-01134,Relationship Cup,Toys,1001376.2399999998,87.0,28.44
SKU-03334,Military It,Home & Garden,822757.5,81.0,28.33
SKU-05783,Become Care,Apparel,773988.8000000003,84.0,27.9
SKU-07927,Paper Reach,Apparel,850771.3200000001,72.0,27.9
SKU-07332,Radio Travel,Electronics,353604.0,34.0,27.88
SKU-00862,Challenge Piece,Electronics,657169.2000000001,70.0,27.77
SKU-08959,Hand In,Toys,699277.74,82.0,27.73
SKU-01550,Girl Campaign,Health & Beauty,40068.48,71.0,27.72
SKU-03152,Choice May,Automotive,366376.78,37.0,27.62
SKU-05176,Mrs Daughter,Apparel,906624.6799999997,74.0,27.54
SKU-02604,Natural Continue,Electronics,362061.00000000006,89.0,27.53
SKU-04776,Much Mission,Automotive,797771.52,68.0,27.53
SKU-00188,Seek Almost,Toys,615936.0,56.0,27.43
SKU-01804,Join Value,Health & Beauty,248807.13,36.0,27.31
SKU-00243,Trade Recent,Home & Garden,1274618.5099999998,96.0,27.3
SKU-06468,Office Happy,Toys,29194.85999999999,18.0,27.28
SKU-05723,Relate Trial,Sports,1215906.25,98.0,27.19
SKU-04797,Marriage Movement,Home & Garden,249998.88000000006,35.0,27.17
SKU-07701,Range Beat,Health & Beauty,640852.6399999999,57.0,27.09
SKU-06012,Experience Attack,Toys,70967.00000000003,98.0,27.04
SKU-08114,Dream Fish,Home & Garden,558517.8299999998,88.0,27.03
SKU-06183,Role Future,Electronics,466649.45999999985,45.0,26.98
SKU-02708,Why Always,Apparel,839550.9199999997,83.0,26.94
SKU-06219,Rock City,Electronics,1075209.0000000002,83.0,26.81
SKU-09254,Staff Operation,Toys,399850.88999999996,104.0,26.8
SKU-00471,Case Nation,Sports,96472.14000000001,101.0,26.67
SKU-02758,Gun Always,Home & Garden,683848.0000000001,83.0,26.51
SKU-00580,Network Low,Apparel,626433.3,53.0,26.51
SKU-03370,Under Field,Sports,289056.43,30.0,26.43
SKU-01118,Community Recently,Sports,444783.05,68.0,26.4
SKU-04195,My Expert,Sports,1166356.6800000006,95.0,26.39
SKU-04794,Cut Cup,Food & Beverage,540293.6000000002,65.0,26.38
SKU-08000,Perhaps Trip,Sports,374394.0,103.0,26.34
SKU-01677,Sign President,Toys,672475.44,61.0,26.21
SKU-03609,Turn North,Food & Beverage,426345.5999999999,68.0,26.18
SKU-02405,Policy Military,Food & Beverage,1032778.2499999997,85.0,26.18
SKU-00216,Realize Mean,Sports,260945.2799999999,66.0,26.18
SKU-05914,Natural New,Sports,314182.20999999985,94.0,26.05
SKU-07844,Reduce After,Automotive,1094869.0000000002,101.0,26.04
SKU-01682,Carry Necessary,Apparel,38465.350000000006,41.0,26.02
SKU-02395,House Cover,Sports,478580.96000000014,52.0,26.0
SKU-01936,Hair Without,Health & Beauty,450483.8800000002,84.0,25.99
SKU-05806,Expect Pm,Sports,74747.51999999999,79.0,25.94
SKU-00802,Nearly Again,Automotive,561713.4899999999,61.0,25.92
SKU-01887,What Go,Apparel,21976.049999999996,71.0,25.9
SKU-04619,Matter Anyone,Food & Beverage,28056.80999999999,7.0,25.86
SKU-09190,Learn Away,Food & Beverage,263672.76,87.0,25.85
SKU-00935,Agree Cost,Health & Beauty,1176935.7599999998,99.0,25.82
SKU-03225,Reality Specific,Automotive,721303.4700000001,108.0,25.81
SKU-02600,Coach Country,Food & Beverage,543278.4,82.0,25.72
SKU-03849,Industry Without,Electronics,245386.7999999999,42.0,25.71
SKU-01326,However Century,Electronics,22311.760000000002,47.0,25.7
SKU-05403,See Great,Apparel,40875.73999999999,14.0,25.64
SKU-02832,Knowledge Military,Apparel,375839.3500000001,52.0,25.63
SKU-08938,Beyond Quite,Automotive,336486.15000000014,32.0,25.59
SKU-06905,It Item,Toys,215268.75000000003,44.0,25.57
SKU-07605,Local Action,Automotive,1139810.93,110.0,25.46
SKU-04331,Pass Them,Toys,341134.0799999999,53.0,25.36
SKU-02782,Author Artist,Apparel,16307.639999999998,46.0,25.3
SKU-00380,Figure Threat,Electronics,489913.8200000001,39.0,25.28
SKU-00938,Pass Area,Sports,62035.7,11.0,25.27
SKU-05030,Food Tell,Sports,257719.31999999998,109.0,25.27
SKU-08747,View Must,Toys,23452.520000000004,30.0,25.27
SKU-04176,Gas Clearly,Toys,31498.199999999986,34.0,25.15
SKU-08981,Agent For,Automotive,864947.1599999998,83.0,25.05
SKU-01642,Suffer Box,Electronics,236748.39999999997,92.0,25.03
SKU-01508,Blue Name,Apparel,1319937.0,107.0,25.01
SKU-07312,Central Responsibility,Health & Beauty,528194.88,61.0,24.95
SKU-08061,Certain Knowledge,Apparel,145385.8,37.0,24.84
SKU-08105,Surface Even,Electronics,661005.0,64.0,24.81
SKU-06556,Much Live,Home & Garden,15957.989999999996,102.0,24.79
SKU-02740,Service Write,Automotive,728352.0,102.0,24.79
SKU-00417,Down Add,Sports,874778.4999999994,108.0,24.77
SKU-02965,Sell Pass,Automotive,1062235.1400000001,112.0,24.74
SKU-00116,Free Race,Home & Garden,327413.5199999999,81.0,24.74
SKU-06318,Today Administration,Toys,10714.32,67.0,24.72
SKU-04830,Must Even,Food & Beverage,80868.91999999998,41.0,24.68
SKU-09885,Recognize Sense,Toys,24357.840000000004,6.0,24.67
SKU-00095,Couple Chair,Automotive,1282213.1999999995,112.0,24.64
SKU-05501,Possible Pretty,Toys,352367.1100000002,72.0,24.57
SKU-09268,Action Lead,Sports,747411.8400000004,109.0,24.51
SKU-02285,Condition Should,Apparel,81243.04000000001,96.0,24.42
SKU-01361,You Suggest,Automotive,991520.6399999995,87.0,24.28
SKU-09447,Sort Trial,Sports,875604.8400000003,107.0,24.26
SKU-08157,Create Use,Electronics,529995.0599999998,63.0,24.22
SKU-03395,May Security,Electronics,565694.4299999997,50.0,24.22
SKU-07721,Level Couple,Health & Beauty,739888.3799999997,96.0,24.18
SKU-09961,Tend Mission,Electronics,439733.5800000001,57.0,24.18
SKU-06538,Building Your,Food & Beverage,1239616.4000000004,109.0,24.16
SKU-05687,Various Standard,Electronics,293065.0800000001,90.0,24.08
SKU-00732,Oil Free,Electronics,589681.5900000003,66.0,24.05
SKU-00470,Piece Marriage,Home & Garden,545962.2300000001,92.0,24.03
SKU-07435,International Third,Health & Beauty,133330.11999999997,99.0,23.96
SKU-09230,Wear Process,Apparel,6693.75,32.0,23.91
SKU-04697,Must Develop,Food & Beverage,417222.12,38.0,23.76
SKU-03490,Save Page,Automotive,1139839.3500000003,112.0,23.76
SKU-03489,Name My,Apparel,187990.67999999988,29.0,23.69
SKU-03192,Though Education,Health & Beauty,229095.99999999994,34.0,23.53
SKU-04844,Seven Bit,Automotive,358266.0,74.0,23.51
SKU-01764,Catch From,Toys,1008592.7999999999,116.0,23.38
SKU-04372,New Evidence,Home & Garden,157467.08999999997,24.0,23.38
SKU-05720,Recognize Art,Automotive,1169971.3200000003,104.0,23.29
SKU-07870,Dark Coach,Home & Garden,718299.56,69.0,23.28
SKU-09498,Use Environmental,Health & Beauty,763912.0800000001,86.0,23.16
SKU-01276,Everything Lay,Health & Beauty,331080.75000000006,107.0,23.13
SKU-06347,Trip Finally,Health & Beauty,279317.86,42.0,23.12
SKU-06614,Gun Make,Health & Beauty,241578.26000000004,98.0,23.12
SKU-00992,Sound Agree,Home & Garden,80551.43999999997,53.0,23.09
SKU-03320,Simply Effort,Apparel,569567.9999999997,52.0,23.08
SKU-02869,From Way,Home & Garden,483810.33000000013,50.0,23.06
SKU-07020,Laugh Save,Automotive,693992.9600000004,68.0,23.04
SKU-08858,International Strategy,Apparel,378967.31999999983,36.0,23.0
SKU-06653,Management Read,Toys,176165.21999999994,114.0,22.96
SKU-05177,Could Near,Automotive,224540.16000000003,98.0,22.95
SKU-09185,Share Save,Automotive,291610.56,49.0,22.94
SKU-01275,Difference Test,Toys,477618.32999999984,51.0,22.92
SKU-06531,Take Scientist,Electronics,568969.7800000004,53.0,22.89
SKU-07483,Bed Require,Sports,197539.23999999993,74.0,22.88
SKU-02109,White Practice,Toys,34907.59999999999,120.0,22.83
SKU-05515,Discussion Five,Toys,267718.68000000005,105.0,22.74
SKU-03469,Keep Discussion,Toys,754021.31,102.0,22.72
SKU-08303,Not Scientist,Electronics,223318.11000000004,97.0,22.71
SKU-06738,Hot Among,Sports,808353.5400000003,105.0,22.65
SKU-07493,Important Evening,Sports,1080165.87,105.0,22.6
SKU-02752,Person Likely,Sports,1077240.3799999994,103.0,22.58
SKU-02515,Difficult Assume,Electronics,539327.8800000001,94.0,22.54
SKU-01613,Heavy No,Health & Beauty,378936.86999999994,107.0,22.53
SKU-07040,Direction Vote,Apparel,358899.4399999999,100.0,22.51
SKU-02431,Race Family,Home & Garden,372841.9199999999,106.0,22.42
SKU-09400,Fund Seven,Food & Beverage,73029.60000000002,79.0,22.33
SKU-06717,Experience Accept,Apparel,657683.7599999998,89.0,22.31
SKU-01660,End Who,Health & Beauty,374971.0,102.0,22.31
SKU-04604,Present Result,Health & Beauty,86300.41,43.0,22.3
SKU-06319,Party Capital,Automotive,725197.7799999999,78.0,22.29
SKU-07328,Customer Situation,Automotive,587546.96,94.0,22.27
SKU-09876,Effort Appear,Home & Garden,296485.86000000004,46.0,22.24
SKU-08806,Model Mind,Home & Garden,950893.4399999998,100.0,22.24
SKU-08274,Media Career,Home & Garden,889358.9999999999,118.0,22.2
SKU-06613,Compare Heavy,Health & Beauty,10469.479999999996,85.0,22.15
SKU-00123,When Continue,Apparel,823020.0,105.0,22.1
SKU-03207,Or Evening,Electronics,423370.80000000005,119.0,22.08
SKU-09406,Point Attention,Electronics,1110256.5599999996,123.0,22.02
SKU-07087,Few Or,Health & Beauty,353597.86000000016,67.0,22.0
SKU-02098,Always Own,Apparel,1216146.75,118.0,21.99
SKU-09643,Because Father,Toys,265757.8800000001,125.0,21.97
SKU-03014,Imagine With,Toys,380103.27999999985,104.0,21.96
SKU-09396,Ball Activity,Electronics,839896.35,82.0,21.96
SKU-01593,Movement Me,Home & Garden,229158.89999999994,69.0,21.96
SKU-07381,Understand Center,Health & Beauty,838227.6000000002,111.0,21.95
SKU-08804,When Ok,Automotive,345350.6000000001,103.0,21.94
SKU-01409,Very Field,Toys,733882.56,95.0,21.93
SKU-04250,Describe Seat,Sports,104546.81999999998,113.0,21.93
SKU-05789,Away After,Food & Beverage,130265.1,99.0,21.92
SKU-07715,Much Check,Home & Garden,702724.8799999997,124.0,21.91
SKU-05157,Weight Senior,Sports,150785.7,73.0,21.9
SKU-09401,Three Election,Automotive,645531.7400000001,94.0,21.82
SKU-04858,All Mother,Food & Beverage,1108621.1400000001,124.0,21.82
SKU-05413,Recognize Blue,Apparel,399259.3000000002,116.0,21.81
SKU-09090,Article In,Sports,268841.51999999996,111.0,21.73
SKU-01727,Form Near,Home & Garden,1317132.96,126.0,21.65
SKU-06403,Into Exactly,Food & Beverage,1004332.5,104.0,21.63
SKU-01527,Hit Will,Toys,11247.659999999998,109.0,21.63
SKU-09098,Budget Attorney,Sports,385646.00000000006,76.0,21.58
SKU-03487,Amount Easy,Automotive,111232.23999999998,30.0,21.57
SKU-09053,Low Box,Health & Beauty,758409.5799999997,110.0,21.34
SKU-05255,Possible Society,Apparel,1132839.91,112.0,21.33
SKU-03243,Value Meet,Health & Beauty,338510.75999999995,81.0,21.26
SKU-05588,Field Both,Sports,40956.399999999994,4.0,21.25
SKU-06357,Affect Degree,Sports,799164.85,96.0,21.2
SKU-09534,Establish Figure,Apparel,68996.40999999997,44.0,21.16
SKU-01532,Edge Teach,Apparel,519153.88,92.0,21.15
SKU-09470,Seven Will,Electronics,769000.7000000002,80.0,21.13
SKU-08307,Structure Drop,Electronics,420534.59999999986,54.0,21.11
SKU-00193,Stock Agent,Electronics,671506.6500000004,107.0,21.06
SKU-07547,Answer Film,Toys,686100.4799999997,73.0,21.04
SKU-00201,Happen Attorney,Toys,23700.600000000002,36.0,21.0
SKU-03845,Far Foot,Automotive,577717.2600000001,62.0,20.95
SKU-03068,Win Share,Sports,137373.90999999997,19.0,20.89
SKU-05451,Some Network,Home & Garden,447241.5,70.0,20.83
SKU-04206,Population Book,Home & Garden,321577.49,82.0,20.77
SKU-05757,Hot Price,Sports,216948.71999999994,24.0,20.75
SKU-09636,Across As,Food & Beverage,478101.00000000006,47.0,20.74
SKU-03691,Assume Degree,Automotive,1128654.28,118.0,20.74
SKU-02899,Positive Business,Apparel,897176.2799999998,104.0,20.73
SKU-08568,Million Especially,Home & Garden,709473.4599999998,77.0,20.7
SKU-06180,Remain Debate,Electronics,447702.89,95.0,20.6
SKU-07156,Ground Management,Sports,915001.5799999996,101.0,20.56
SKU-04609,Before Sound,Automotive,558476.7999999999,106.0,20.45
SKU-01152,During One,Sports,168606.03999999992,134.0,20.43
SKU-01163,Food Land,Apparel,402135.35999999987,61.0,20.38
SKU-06258,Sport Notice,Toys,76481.69999999998,44.0,20.32
SKU-04494,Executive I,Health & Beauty,619019.5600000002,88.0,20.16
SKU-08639,Direction Car,Sports,342108.2999999999,35.0,20.14
SKU-07448,Material Fast,Health & Beauty,417326.45999999985,92.0,20.12
SKU-00769,Cover Job,Home & Garden,112641.43000000004,29.0,20.1
SKU-01576,Free Type,Toys,972420.6799999997,116.0,20.1
SKU-02825,Hand White,Apparel,434733.7199999999,109.0,20.07
SKU-01992,A History,Food & Beverage,433566.3000000001,128.0,20.05
SKU-06300,Purpose Choose,Apparel,601728.0,64.0,20.0
SKU-03765,What Professor,Toys,3606.87,72.0,19.96
SKU-04059,Miss Study,Food & Beverage,385461.45999999996,43.0,19.93
SKU-00908,Here Join,Food & Beverage,557154.3299999998,118.0,19.89
SKU-05180,Ahead Like,Automotive,709545.61,116.0,19.75
SKU-07298,First Let,Automotive,640322.8999999999,103.0,19.71
SKU-08697,Hard Moment,Home & Garden,106395.23999999999,98.0,19.71
SKU-01568,Arm Purpose,Home & Garden,187964.05999999997,118.0,19.71
SKU-03157,Performance Information,Home & Garden,153206.34,102.0,19.7
SKU-01392,Floor Wall,Automotive,106572.71999999999,135.0,19.7
SKU-08130,Test Improve,Home & Garden,1206047.3199999998,138.0,19.67
SKU-03027,Green Morning,Sports,203382.54,56.0,19.61
SKU-05853,She By,Automotive,399229.39999999997,75.0,19.61
SKU-03158,Onto Politics,Toys,650466.1800000002,144.0,19.59
SKU-03654,Structure Environmental,Toys,668610.2500000001,132.0,19.58
SKU-07929,Ahead Compare,Automotive,407237.46000000025,77.0,19.56
SKU-01587,Receive Trade,Electronics,591270.5600000002,107.0,19.52
SKU-06776,During Yourself,Home & Garden,129950.73,54.0,19.5
SKU-09766,How Age,Apparel,150377.03,21.0,19.48
SKU-02443,Edge Unit,Home & Garden,382256.81999999995,58.0,19.47
SKU-06363,Member Paper,Sports,328008.94,71.0,19.42
SKU-05393,Avoid Off,Automotive,799200.7800000003,126.0,19.35
SKU-08452,Economy Light,Toys,665844.1,87.0,19.32
SKU-07625,Source Church,Health & Beauty,1065555.2700000003,133.0,19.26
SKU-00879,Magazine Wall,Sports,11411.5,41.0,19.2
SKU-08058,Huge Service,Food & Beverage,218964.59999999998,77.0,19.17
SKU-06252,Argue In,Electronics,232371.64000000004,126.0,19.16
SKU-05459,Cover Foreign,Home & Garden,566093.1500000003,75.0,19.13
SKU-01520,Television May,Sports,57143.380000000034,10.0,19.1
SKU-05299,Young But,Toys,94259.83999999997,13.0,19.08
SKU-06623,Himself Our,Apparel,116818.62000000001,82.0,19.06
SKU-00028,Book Sit,Apparel,132530.4,110.0,19.06
SKU-03427,Party Camera,Apparel,122673.5,92.0,18.97
SKU-07075,Make Let,Electronics,253761.0,53.0,18.94
SKU-04454,Take Present,Automotive,340684.07999999996,79.0,18.94
SKU-04374,Half Right,Electronics,307905.6,117.0,18.87
SKU-02410,Well May,Health & Beauty,75436.58000000002,16.0,18.87
SKU-01704,Shake Speak,Food & Beverage,897917.4800000002,122.0,18.8
SKU-03136,Laugh Without,Food & Beverage,669799.3000000002,74.0,18.78
SKU-00527,Compare Tv,Food & Beverage,569200.0000000001,107.0,18.69
SKU-06148,Speech Image,Food & Beverage,629248.3999999999,130.0,18.62
SKU-07698,Fill Guy,Automotive,709958.3999999999,83.0,18.61
SKU-03462,Thus Although,Sports,461028.8,74.0,18.59
SKU-03035,Past Choose,Home & Garden,1294152.8600000006,151.0,18.5
SKU-00319,Into Really,Toys,153667.66,80.0,18.48
SKU-01488,Money Mr,Electronics,405731.0399999999,62.0,18.45
SKU-06723,Approach Likely,Health & Beauty,37379.16000000001,115.0,18.43
SKU-00745,Identify Television,Food & Beverage,93505.10000000002,12.0,18.42
SKU-07909,Far Course,Health & Beauty,551397.9000000004,104.0,18.37
SKU-02465,Same Rate,Sports,119073.51000000001,77.0,18.35
SKU-00827,Building Child,Food & Beverage,78632.75,131.0,18.33
SKU-07279,Rest Purpose,Health & Beauty,1011261.9500000003,114.0,18.25
SKU-08898,Dark Building,Home & Garden,174641.55000000008,20.0,18.25
SKU-07006,Guy Want,Food & Beverage,981520.6499999998,131.0,18.24
SKU-00509,Win Ok,Health & Beauty,138241.05,81.0,18.19
SKU-02676,Country Glass,Sports,81868.05000000003,123.0,18.17
SKU-01861,Move Follow,Automotive,828784.0,150.0,18.13
SKU-00364,Should Visit,Apparel,256789.91999999995,59.0,18.1
SKU-00548,Begin Our,Home & Garden,671512.6000000002,117.0,18.09
SKU-00179,Wind Reflect,Electronics,642940.3099999997,89.0,18.08
SKU-04524,Some Marriage,Food & Beverage,303565.66000000015,90.0,18.08
SKU-00785,Marriage Final,Apparel,908123.2200000004,131.0,18.07
SKU-02668,Free Level,Health & Beauty,749645.0,90.0,18.06
SKU-03429,Hand Ready,Apparel,298327.8,99.0,18.06
SKU-08663,Cut Wall,Automotive,259366.14,106.0,18.06
SKU-03422,Bag Performance,Toys,111284.00999999998,107.0,18.03
SKU-07847,Until Candidate,Food & Beverage,50427.92999999997,91.0,18.03
SKU-03034,Although Very,Sports,144047.28000000003,61.0,17.97
SKU-04682,Certain Necessary,Electronics,641573.9199999998,121.0,17.94
SKU-09707,Pull Then,Apparel,38598.39999999999,132.0,17.94
SKU-03163,Theory When,Automotive,1273982.78,152.0,17.91
SKU-00248,It To,Electronics,363608.69999999995,69.0,17.9
SKU-09057,Race Important,Electronics,165024.27000000005,79.0,17.89
SKU-07656,Actually Time,Sports,330033.5400000001,44.0,17.86
SKU-03330,Republican Water,Home & Garden,79608.48000000003,78.0,17.85
SKU-07147,Rock Theory,Electronics,514889.8800000002,129.0,17.81
SKU-07074,Media Over,Home & Garden,908311.3200000003,132.0,17.8
SKU-07035,Cell Heart,Food & Beverage,186987.2300000001,27.0,17.74
SKU-08095,Add Policy,Electronics,678226.75,133.0,17.72
SKU-02192,Trial Some,Electronics,229746.33,95.0,17.72
SKU-00087,Approach Too,Automotive,479187.52000000014,73.0,17.64
SKU-01927,Natural Meeting,Sports,556006.3499999999,127.0,17.61
SKU-06500,Party Carry,Sports,801314.6400000002,137.0,17.61
SKU-00311,Choose Pm,Health & Beauty,1212129.5200000003,142.0,17.59
SKU-02303,Democrat Today,Food & Beverage,470235.0,99.0,17.58
SKU-04122,Chair Less,Toys,771883.2000000002,113.0,17.52
SKU-02354,Able Meet,Health & Beauty,61590.900000000016,12.0,17.5
