sku_id,product_name,category,stock_level,avg_daily_demand,lead_time_days,demand_during_lead_time,safety_stock_buffer,stockout_risk_flag
SKU-05394,Environmental Important,Electronics,87,45.65,18,822.0,-734.6999999999999,HIGH RISK
SKU-01349,People North,Health & Beauty,245,36.2,27,977.0,-732.4000000000001,HIGH RISK
SKU-05598,Cover Place,Automotive,226,35.483333333333334,27,958.0,-732.0500000000001,HIGH RISK
SKU-08110,Ask Commercial,Toys,482,41.85,29,1214.0,-731.6500000000001,HIGH RISK
SKU-09379,Ahead Husband,Electronics,348,43.15,25,1079.0,-730.75,HIGH RISK
SKU-04374,Half Right,Electronics,117,36.8,23,846.0,-729.4,HIGH RISK
SKU-09994,Day Do,Apparel,538,43.68333333333333,29,1267.0,-728.8166666666666,HIGH RISK
SKU-01944,May Money,Automotive,221,32.733333333333334,29,949.0,-728.2666666666667,HIGH RISK
SKU-07323,Thank Have,Toys,373,44.05,25,1101.0,-728.25,HIGH RISK
SKU-06629,Two Stage,Food & Beverage,409,43.63333333333333,26,1134.0,-725.4666666666667,HIGH RISK
SKU-02695,Cover Explain,Home & Garden,241,40.233333333333334,24,966.0,-724.6,HIGH RISK
SKU-08789,Executive Add,Food & Beverage,267,39.63333333333333,25,991.0,-723.8333333333334,HIGH RISK
SKU-00007,Early Myself,Sports,152,38.06666666666667,23,876.0,-723.5333333333334,HIGH RISK
SKU-08648,Important Reach,Apparel,254,34.85,28,976.0,-721.8000000000001,HIGH RISK
SKU-07729,Trade Thank,Electronics,90,45.05,18,811.0,-720.9,HIGH RISK
SKU-07165,Ago Contain,Toys,477,44.333333333333336,27,1197.0,-720.0,HIGH RISK
SKU-04082,Second Produce,Automotive,153,32.3,27,872.0,-719.0999999999999,HIGH RISK
SKU-04509,Physical Certainly,Health & Beauty,231,36.53333333333333,26,950.0,-718.8666666666666,HIGH RISK
SKU-01971,Ten South,Electronics,224,47.13333333333333,20,943.0,-718.6666666666666,HIGH RISK
SKU-07279,Rest Purpose,Health & Beauty,114,34.68333333333333,24,832.0,-718.3999999999999,HIGH RISK
SKU-05030,Food Tell,Sports,109,45.9,18,826.0,-717.1999999999999,HIGH RISK
SKU-02953,Student Important,Automotive,211,35.68333333333333,26,928.0,-716.7666666666665,HIGH RISK
SKU-03737,Lose Environment,Sports,49,44.93333333333333,17,764.0,-714.8666666666666,HIGH RISK
SKU-07827,Personal He,Electronics,77,43.95,18,791.0,-714.1,HIGH RISK
SKU-04217,Customer Hope,Apparel,18,38.5,19,732.0,-713.5,HIGH RISK
SKU-03610,Charge Board,Home & Garden,307,40.8,25,1020.0,-712.9999999999999,HIGH RISK
SKU-09031,Finally Even,Sports,297,42.06666666666667,24,1010.0,-712.6000000000001,HIGH RISK
SKU-03884,Other Hundred,Home & Garden,119,28.65,29,831.0,-711.8499999999999,HIGH RISK
SKU-05785,Event Imagine,Health & Beauty,12,25.85,28,724.0,-711.8000000000001,HIGH RISK
SKU-03931,Sometimes Song,Health & Beauty,60,35.016666666666666,22,770.0,-710.3666666666667,HIGH RISK
SKU-03163,Theory When,Automotive,152,45.38333333333333,19,862.0,-710.2833333333333,HIGH RISK
SKU-03883,Road Usually,Sports,458,40.266666666666666,29,1168.0,-709.7333333333333,HIGH RISK
SKU-06238,Investment Film,Electronics,3,28.45,25,711.0,-708.25,HIGH RISK
SKU-06184,Must Heavy,Apparel,185,35.71666666666667,25,893.0,-707.9166666666667,HIGH RISK
SKU-04370,Represent Partner,Home & Garden,331,38.43333333333333,27,1038.0,-706.6999999999998,HIGH RISK
SKU-04276,Single Alone,Food & Beverage,593,44.81666666666667,29,1300.0,-706.6833333333334,HIGH RISK
SKU-00093,Carry Industry,Apparel,253,36.88333333333333,26,959.0,-705.9666666666667,HIGH RISK
SKU-06717,Experience Accept,Apparel,89,33.1,24,794.0,-705.4000000000001,HIGH RISK
SKU-09570,Activity How,Automotive,35,38.93333333333333,19,740.0,-704.7333333333332,HIGH RISK
SKU-01279,Class Century,Sports,21,34.46666666666667,21,724.0,-702.8000000000001,HIGH RISK
SKU-02328,Listen Rule,Toys,397,42.233333333333334,26,1098.0,-701.0666666666666,HIGH RISK
SKU-06505,Information Take,Electronics,36,40.88333333333333,18,736.0,-699.9,HIGH RISK
SKU-09791,Break Country,Sports,405,40.88333333333333,27,1104.0,-698.8499999999999,HIGH RISK
SKU-04247,Girl Fact,Toys,155,40.56666666666667,21,852.0,-696.9000000000001,HIGH RISK
SKU-09707,Pull Then,Apparel,132,39.46666666666667,21,829.0,-696.8000000000001,HIGH RISK
SKU-03200,Yeah Success,Home & Garden,164,42.983333333333334,20,860.0,-695.6666666666667,HIGH RISK
SKU-01887,What Go,Apparel,71,30.65,25,766.0,-695.25,HIGH RISK
SKU-01660,End Who,Health & Beauty,102,37.93333333333333,21,797.0,-694.5999999999999,HIGH RISK
SKU-01298,Reach But,Electronics,278,38.88333333333333,25,972.0,-694.0833333333334,HIGH RISK
SKU-02327,Rule Exactly,Automotive,559,44.733333333333334,28,1253.0,-693.5333333333333,HIGH RISK
SKU-03129,Professional Husband,Food & Beverage,180,43.61666666666667,20,872.0,-692.3333333333334,HIGH RISK
SKU-07644,Nearly How,Automotive,287,37.583333333333336,26,977.0,-690.1666666666667,HIGH RISK
SKU-02214,Table Charge,Food & Beverage,248,36.083333333333336,26,938.0,-690.1666666666667,HIGH RISK
SKU-08863,Reduce Yard,Toys,395,40.15,27,1084.0,-689.05,HIGH RISK
SKU-08429,Too Far,Apparel,546,42.55,29,1234.0,-687.9499999999998,HIGH RISK
SKU-00116,Free Race,Home & Garden,81,33.4,23,768.0,-687.1999999999999,HIGH RISK
SKU-07096,Loss Ball,Toys,135,31.583333333333332,26,821.0,-686.1666666666666,HIGH RISK
SKU-01992,A History,Food & Beverage,128,42.78333333333333,19,813.0,-684.8833333333333,HIGH RISK
SKU-00502,Article Yard,Sports,199,31.5,28,882.0,-683.0,HIGH RISK
SKU-02357,Pass Congress,Automotive,217,37.45,24,899.0,-681.8000000000001,HIGH RISK
SKU-09659,Participant Best,Sports,494,45.21666666666667,26,1176.0,-681.6333333333334,HIGH RISK
SKU-02077,Network Live,Home & Garden,402,40.13333333333333,27,1084.0,-681.5999999999999,HIGH RISK
SKU-01296,Direction Threat,Apparel,136,32.68333333333333,25,817.0,-681.0833333333333,HIGH RISK
SKU-05807,Garden Boy,Electronics,17,24.066666666666666,29,698.0,-680.9333333333333,HIGH RISK
SKU-08220,Hour Itself,Home & Garden,279,34.266666666666666,28,959.0,-680.4666666666667,HIGH RISK
SKU-04028,Speak Might,Sports,450,41.766666666666666,27,1128.0,-677.7,HIGH RISK
SKU-01289,Body City,Home & Garden,184,37.4,23,860.0,-676.1999999999999,HIGH RISK
SKU-09964,Other Nor,Sports,201,31.3,28,876.0,-675.4,HIGH RISK
SKU-08698,Yet Account,Toys,5,34.0,20,680.0,-675.0,HIGH RISK
SKU-01191,Add Camera,Food & Beverage,30,33.55,21,705.0,-674.55,HIGH RISK
SKU-06465,Claim Concern,Automotive,396,36.88333333333333,29,1070.0,-673.6166666666666,HIGH RISK
SKU-06996,However Particular,Health & Beauty,266,33.53333333333333,28,939.0,-672.9333333333333,HIGH RISK
SKU-09606,She Somebody,Apparel,151,30.466666666666665,27,823.0,-671.5999999999999,HIGH RISK
SKU-06903,Beat Say,Apparel,553,45.31666666666667,27,1224.0,-670.5500000000002,HIGH RISK
SKU-00834,Civil Pass,Home & Garden,214,30.483333333333334,29,884.0,-670.0166666666667,HIGH RISK
SKU-09339,Maybe Floor,Sports,281,32.766666666666666,29,950.0,-669.2333333333333,HIGH RISK
SKU-08328,Sea Involve,Apparel,163,36.166666666666664,23,832.0,-668.8333333333333,HIGH RISK
SKU-08118,List Carry,Food & Beverage,356,37.95,27,1025.0,-668.6500000000001,HIGH RISK
SKU-02579,Agree Bed,Home & Garden,184,37.06666666666667,23,853.0,-668.5333333333334,HIGH RISK
SKU-08368,Success Television,Health & Beauty,33,36.85,19,700.0,-667.15,HIGH RISK
SKU-02059,To Management,Apparel,329,43.266666666666666,23,995.0,-666.1333333333333,HIGH RISK
SKU-01185,Either Adult,Health & Beauty,258,35.516666666666666,26,923.0,-665.4333333333333,HIGH RISK
SKU-07342,Wonder Ever,Health & Beauty,323,34.083333333333336,29,988.0,-665.4166666666667,HIGH RISK
SKU-02753,Civil Soldier,Toys,151,29.133333333333333,28,816.0,-664.7333333333333,HIGH RISK
SKU-02173,Government Specific,Sports,131,37.88333333333333,21,796.0,-664.55,HIGH RISK
SKU-07701,Range Beat,Health & Beauty,57,25.733333333333334,28,721.0,-663.5333333333333,HIGH RISK
SKU-06023,Series Represent,Automotive,1,27.683333333333334,24,664.0,-663.4,HIGH RISK
SKU-06237,Management Letter,Toys,384,37.36666666666667,28,1046.0,-662.2666666666667,HIGH RISK
SKU-02587,Game Produce,Automotive,137,30.733333333333334,26,799.0,-662.0666666666667,HIGH RISK
SKU-09098,Budget Attorney,Sports,76,27.333333333333332,27,738.0,-662.0,HIGH RISK
SKU-06491,Together Hold,Electronics,606,43.7,29,1267.0,-661.3000000000002,HIGH RISK
SKU-00528,Federal Animal,Apparel,267,46.4,20,928.0,-661.0,HIGH RISK
SKU-08750,Discussion Light,Sports,358,37.733333333333334,27,1019.0,-660.8000000000001,HIGH RISK
SKU-09299,South Successful,Automotive,224,44.2,20,884.0,-660.0,HIGH RISK
SKU-07143,Candidate Stay,Toys,338,41.583333333333336,24,998.0,-660.0,HIGH RISK
SKU-03766,Week Close,Electronics,73,34.9,21,733.0,-659.9,HIGH RISK
SKU-07483,Bed Require,Sports,74,28.216666666666665,26,734.0,-659.6333333333333,HIGH RISK
SKU-01587,Receive Trade,Electronics,107,34.81666666666667,22,766.0,-658.9666666666667,HIGH RISK
SKU-09539,Nice Just,Automotive,16,28.083333333333332,24,674.0,-658.0,HIGH RISK
SKU-01774,Read Trade,Home & Garden,61,34.21666666666667,21,719.0,-657.5500000000001,HIGH RISK
SKU-06614,Gun Make,Health & Beauty,98,37.766666666666666,20,755.0,-657.3333333333333,HIGH RISK
SKU-00622,Fight Cause,Apparel,59,37.666666666666664,19,716.0,-656.6666666666666,HIGH RISK
SKU-03936,Drive Young,Apparel,38,34.71666666666667,20,694.0,-656.3333333333334,HIGH RISK
SKU-09820,Fire Mind,Apparel,413,38.166666666666664,28,1069.0,-655.6666666666665,HIGH RISK
SKU-02083,Life Huge,Sports,16,31.983333333333334,21,672.0,-655.65,HIGH RISK
SKU-06643,Culture Away,Electronics,479,43.63333333333333,26,1134.0,-655.4666666666667,HIGH RISK
SKU-00887,Oil Foreign,Electronics,296,41.333333333333336,23,951.0,-654.6666666666667,HIGH RISK
SKU-00725,Hotel Writer,Electronics,533,42.4,28,1187.0,-654.2,HIGH RISK
SKU-02332,Control Alone,Apparel,408,40.85,26,1062.0,-654.1000000000001,HIGH RISK
SKU-04357,Rise Operation,Home & Garden,171,29.466666666666665,28,825.0,-654.0666666666666,HIGH RISK
SKU-01532,Edge Teach,Apparel,92,32.43333333333333,23,746.0,-653.9666666666666,HIGH RISK
SKU-07870,Dark Coach,Home & Garden,69,26.766666666666666,27,723.0,-653.6999999999999,HIGH RISK
SKU-04609,Before Sound,Automotive,106,36.13333333333333,21,759.0,-652.8,HIGH RISK
SKU-02936,Off Couple,Electronics,470,40.083333333333336,28,1122.0,-652.3333333333335,HIGH RISK
SKU-01102,Claim Could,Apparel,27,33.916666666666664,20,678.0,-651.3333333333333,HIGH RISK
SKU-04013,Position Writer,Apparel,255,33.56666666666667,27,906.0,-651.3000000000001,HIGH RISK
SKU-09617,No Image,Food & Beverage,171,39.13333333333333,21,822.0,-650.8,HIGH RISK
SKU-08091,Idea Yes,Apparel,71,42.4,17,721.0,-649.8,HIGH RISK
SKU-06814,His Easy,Food & Beverage,7,41.05,16,657.0,-649.8,HIGH RISK
SKU-00823,Eight Set,Automotive,31,26.183333333333334,26,681.0,-649.7666666666667,HIGH RISK
SKU-03697,Trial Factor,Automotive,46,46.36666666666667,15,696.0,-649.5,HIGH RISK
SKU-08157,Create Use,Electronics,63,25.433333333333334,28,712.0,-649.1333333333333,HIGH RISK
SKU-00331,Himself Despite,Electronics,214,43.15,20,863.0,-649.0,HIGH RISK
SKU-00999,Race Teach,Health & Beauty,215,34.516666666666666,25,863.0,-647.9166666666666,HIGH RISK
SKU-08809,Floor Kitchen,Food & Beverage,304,35.2,27,950.0,-646.4000000000001,HIGH RISK
SKU-00203,Process Ten,Toys,267,32.6,28,913.0,-645.8000000000001,HIGH RISK
SKU-00884,Star Short,Health & Beauty,98,46.46666666666667,16,743.0,-645.4666666666667,HIGH RISK
SKU-04745,Likely People,Automotive,84,45.516666666666666,16,728.0,-644.2666666666667,HIGH RISK
SKU-09985,Know View,Apparel,515,42.93333333333333,27,1159.0,-644.1999999999998,HIGH RISK
SKU-01893,School Camera,Sports,42,24.466666666666665,28,685.0,-643.0666666666666,HIGH RISK
SKU-03134,Spring Federal,Electronics,185,35.96666666666667,23,827.0,-642.2333333333333,HIGH RISK
SKU-01637,Yes Cup,Electronics,359,37.06666666666667,27,1001.0,-641.8000000000001,HIGH RISK
SKU-08046,Employee Some,Toys,374,36.266666666666666,28,1015.0,-641.4666666666667,HIGH RISK
SKU-02781,Note Less,Food & Beverage,298,34.766666666666666,27,939.0,-640.6999999999999,HIGH RISK
SKU-06847,Me Strategy,Health & Beauty,148,35.81666666666667,22,788.0,-639.9666666666667,HIGH RISK
SKU-04050,Bank Wall,Health & Beauty,462,39.35,28,1102.0,-639.8,HIGH RISK
SKU-03904,Memory Wrong,Electronics,224,31.966666666666665,27,863.0,-639.0999999999999,HIGH RISK
SKU-05768,Sea Military,Food & Beverage,540,45.333333333333336,26,1179.0,-638.6666666666667,HIGH RISK
SKU-00035,Election Find,Automotive,273,37.96666666666667,24,911.0,-638.2,HIGH RISK
SKU-02968,Really Court,Sports,543,42.18333333333333,28,1181.0,-638.1333333333332,HIGH RISK
SKU-07020,Laugh Save,Automotive,68,26.116666666666667,27,705.0,-637.15,HIGH RISK
SKU-02448,Ten Protect,Toys,242,38.2,23,879.0,-636.6,HIGH RISK
SKU-01433,Doctor Organization,Automotive,316,39.68333333333333,24,952.0,-636.3999999999999,HIGH RISK
SKU-09462,Great Computer,Food & Beverage,172,36.733333333333334,22,808.0,-636.1333333333333,HIGH RISK
SKU-03810,Identify Job,Automotive,161,41.916666666666664,19,796.0,-635.4166666666666,HIGH RISK
SKU-06917,Feeling Do,Toys,246,41.96666666666667,21,881.0,-635.3000000000001,HIGH RISK
SKU-04358,Life Sort,Apparel,159,27.366666666666667,29,794.0,-634.6333333333333,HIGH RISK
SKU-07621,Stop Society,Home & Garden,259,44.666666666666664,20,893.0,-634.3333333333333,HIGH RISK
SKU-07321,Deep Price,Apparel,46,42.483333333333334,16,680.0,-633.7333333333333,HIGH RISK
SKU-03719,Senior Personal,Health & Beauty,340,40.55,24,973.0,-633.1999999999999,HIGH RISK
SKU-09493,Visit Present,Apparel,71,39.1,18,704.0,-632.8000000000001,HIGH RISK
SKU-08513,Far Could,Electronics,157,35.88333333333333,22,789.0,-632.4333333333333,HIGH RISK
SKU-06261,Strategy Push,Automotive,289,40.016666666666666,23,920.0,-631.3833333333333,HIGH RISK
SKU-06671,Card Material,Sports,194,32.916666666666664,25,823.0,-628.9166666666666,HIGH RISK
SKU-08159,Manage Road,Sports,95,25.75,28,721.0,-626.0,HIGH RISK
SKU-01876,People Pick,Health & Beauty,67,46.13333333333333,15,692.0,-625.0,HIGH RISK
SKU-09470,Seven Will,Electronics,80,28.166666666666668,25,704.0,-624.1666666666667,HIGH RISK
SKU-05017,South Individual,Electronics,208,37.766666666666666,22,831.0,-622.8666666666667,HIGH RISK
SKU-07838,Begin Style,Health & Beauty,148,38.53333333333333,20,771.0,-622.6666666666666,HIGH RISK
SKU-05720,Recognize Art,Automotive,104,40.36666666666667,18,727.0,-622.6,HIGH RISK
SKU-02947,Human Listen,Sports,543,46.61666666666667,25,1165.0,-622.4166666666667,HIGH RISK
SKU-00967,Many Stop,Sports,420,43.416666666666664,24,1042.0,-622.0,HIGH RISK
SKU-06127,Able Writer,Home & Garden,187,38.516666666666666,21,809.0,-621.85,HIGH RISK
SKU-01160,Event So,Home & Garden,487,46.18333333333333,24,1108.0,-621.3999999999999,HIGH RISK
SKU-02600,Coach Country,Food & Beverage,82,35.15,20,703.0,-621.0,HIGH RISK
SKU-07087,Few Or,Health & Beauty,67,24.566666666666666,28,688.0,-620.8666666666667,HIGH RISK
SKU-03614,Pm Yourself,Food & Beverage,44,25.55,26,664.0,-620.3000000000001,HIGH RISK
SKU-06029,Always Teach,Electronics,50,39.36666666666667,17,669.0,-619.2333333333333,HIGH RISK
SKU-00274,Skill Young,Health & Beauty,114,26.183333333333334,28,733.0,-619.1333333333333,HIGH RISK
SKU-00613,Culture Cultural,Home & Garden,453,41.233333333333334,26,1072.0,-619.0666666666666,HIGH RISK
SKU-02026,Act Just,Apparel,298,38.2,24,917.0,-618.8000000000001,HIGH RISK
SKU-08997,Best Appear,Sports,131,37.43333333333333,20,749.0,-617.6666666666666,HIGH RISK
SKU-06496,Ask His,Sports,247,30.866666666666667,28,864.0,-617.2666666666667,HIGH RISK
SKU-02673,Our Then,Apparel,405,42.583333333333336,24,1022.0,-617.0,HIGH RISK
SKU-07754,Defense Tough,Health & Beauty,341,41.65,23,958.0,-616.9499999999999,HIGH RISK
SKU-03172,West Even,Toys,532,42.483333333333334,27,1147.0,-615.05,HIGH RISK
SKU-02740,Service Write,Automotive,102,42.15,17,717.0,-614.55,HIGH RISK
SKU-02848,Language Keep,Home & Garden,529,43.916666666666664,26,1142.0,-612.8333333333333,HIGH RISK
SKU-09207,Seven Visit,Home & Garden,70,35.93333333333333,19,683.0,-612.7333333333332,HIGH RISK
SKU-03376,Under Drug,Electronics,250,30.8,28,862.0,-612.4,HIGH RISK
SKU-07724,Personal Out,Sports,502,46.43333333333333,24,1114.0,-612.3999999999999,HIGH RISK
SKU-04178,Specific Paper,Food & Beverage,174,43.68333333333333,18,786.0,-612.3,HIGH RISK
SKU-07698,Fill Guy,Automotive,83,25.75,27,695.0,-612.25,HIGH RISK
SKU-09368,Number Sister,Apparel,4,43.95,14,615.0,-611.3000000000001,HIGH RISK
SKU-08886,Decide Mean,Health & Beauty,488,40.7,27,1099.0,-610.9000000000001,HIGH RISK
SKU-07696,Difficult Care,Electronics,513,38.733333333333334,29,1123.0,-610.2666666666667,HIGH RISK
SKU-03073,In Sort,Food & Beverage,196,42.416666666666664,19,806.0,-609.9166666666666,HIGH RISK
SKU-02065,Agree Phone,Food & Beverage,109,25.633333333333333,28,718.0,-608.7333333333333,HIGH RISK
SKU-04096,A Discuss,Electronics,629,44.2,28,1238.0,-608.6000000000001,HIGH RISK
SKU-07968,Social Wall,Home & Garden,178,41.38333333333333,19,786.0,-608.2833333333333,HIGH RISK
SKU-00179,Wind Reflect,Electronics,89,26.816666666666666,26,697.0,-608.2333333333333,HIGH RISK
SKU-06188,Large Course,Automotive,82,43.1,16,690.0,-607.6,HIGH RISK
SKU-01936,Hair Without,Health & Beauty,84,36.38333333333333,19,691.0,-607.2833333333333,HIGH RISK
SKU-09643,Because Father,Toys,125,45.766666666666666,16,732.0,-607.2666666666667,HIGH RISK
SKU-00444,Might Even,Health & Beauty,264,32.266666666666666,27,871.0,-607.1999999999999,HIGH RISK
SKU-02990,Peace Will,Health & Beauty,85,40.71666666666667,17,692.0,-607.1833333333334,HIGH RISK
SKU-05213,Real When,Apparel,148,35.95,21,755.0,-606.95,HIGH RISK
SKU-01508,Blue Name,Apparel,107,44.6,16,714.0,-606.6,HIGH RISK
SKU-04467,Difference Describe,Health & Beauty,667,43.81666666666667,29,1271.0,-603.6833333333334,HIGH RISK
SKU-03832,Because Song,Apparel,392,39.81666666666667,25,995.0,-603.4166666666667,HIGH RISK
SKU-08716,Save Security,Electronics,241,35.166666666666664,24,844.0,-603.0,HIGH RISK
SKU-05318,Fight Mention,Electronics,16,44.2,14,619.0,-602.8000000000001,HIGH RISK
SKU-00121,Argue Already,Health & Beauty,73,37.5,18,675.0,-602.0,HIGH RISK
SKU-07444,Air Girl,Electronics,446,41.916666666666664,25,1048.0,-601.9166666666665,HIGH RISK
SKU-03892,Decision Military,Food & Beverage,230,46.21666666666667,18,832.0,-601.9000000000001,HIGH RISK
SKU-04325,Somebody Hot,Automotive,14,23.683333333333334,26,616.0,-601.7666666666667,HIGH RISK
SKU-04288,Major Partner,Electronics,47,24.916666666666668,26,648.0,-600.8333333333334,HIGH RISK
SKU-03500,A Season,Health & Beauty,11,38.233333333333334,16,612.0,-600.7333333333333,HIGH RISK
SKU-08475,Become Much,Electronics,512,38.36666666666667,29,1113.0,-600.6333333333334,HIGH RISK
SKU-08303,Not Scientist,Electronics,97,36.71666666666667,19,698.0,-600.6166666666667,HIGH RISK
SKU-09349,Significant Into,Apparel,453,43.9,24,1054.0,-600.5999999999999,HIGH RISK
SKU-03654,Structure Environmental,Toys,132,43.083333333333336,17,732.0,-600.4166666666667,HIGH RISK
SKU-07844,Reduce After,Automotive,101,43.833333333333336,16,701.0,-600.3333333333334,HIGH RISK
SKU-06444,Strong Any,Automotive,405,40.2,25,1005.0,-600.0000000000001,HIGH RISK
SKU-05586,Two According,Home & Garden,253,34.11666666666667,25,853.0,-599.9166666666666,HIGH RISK
SKU-02492,Effect Value,Sports,248,33.88333333333333,25,847.0,-599.0833333333334,HIGH RISK
SKU-03306,With High,Sports,310,31.333333333333332,29,909.0,-598.6666666666666,HIGH RISK
SKU-06328,Simple Particularly,Toys,288,46.666666666666664,19,887.0,-598.6666666666666,HIGH RISK
SKU-02793,Difference Brother,Electronics,217,37.05,22,815.0,-598.0999999999999,HIGH RISK
SKU-05695,Director Effort,Home & Garden,380,37.583333333333336,26,977.0,-597.1666666666667,HIGH RISK
SKU-08332,Own Teacher,Food & Beverage,567,40.11666666666667,29,1163.0,-596.3833333333334,HIGH RISK
SKU-07693,East Material,Apparel,15,35.9,17,610.0,-595.3,HIGH RISK
SKU-04454,Take Present,Automotive,79,24.933333333333334,27,673.0,-594.2,HIGH RISK
SKU-09676,Friend Ground,Electronics,219,31.25,26,813.0,-593.5,HIGH RISK
SKU-03538,Prevent Pull,Sports,413,45.733333333333334,22,1006.0,-593.1333333333333,HIGH RISK
SKU-03361,Like Team,Apparel,314,32.35,28,906.0,-591.8000000000001,HIGH RISK
SKU-05925,Hair Usually,Automotive,32,25.983333333333334,24,624.0,-591.6,HIGH RISK
SKU-03509,Piece Mouth,Sports,185,40.81666666666667,19,776.0,-590.5166666666668,HIGH RISK
SKU-00267,Less Along,Home & Garden,369,35.516666666666666,27,959.0,-589.9499999999999,HIGH RISK
SKU-01946,Author Fire,Health & Beauty,24,29.233333333333334,21,614.0,-589.9,HIGH RISK
SKU-07235,Past Thing,Toys,146,40.85,18,735.0,-589.3000000000001,HIGH RISK
SKU-02213,Within Writer,Apparel,131,24.8,29,719.0,-588.2,HIGH RISK
SKU-02539,Thousand President,Health & Beauty,20,35.766666666666666,17,608.0,-588.0333333333333,HIGH RISK
SKU-09352,Quickly Who,Apparel,95,26.25,26,683.0,-587.5,HIGH RISK
SKU-07411,Medical Decide,Food & Beverage,29,21.25,29,616.0,-587.25,HIGH RISK
SKU-08114,Dream Fish,Home & Garden,88,39.65,17,674.0,-586.05,HIGH RISK
SKU-09482,Arrive Their,Apparel,539,41.666666666666664,27,1125.0,-586.0,HIGH RISK
SKU-04083,Bring Board,Toys,29,29.283333333333335,21,615.0,-585.95,HIGH RISK
