sku_id,stock_level,warehouse,last_updated
SKU-00584,238,WH-EAST,2024-12-31
SKU-00585,950,WH-EAST,2024-12-31
SKU-00586,342,WH-EAST,2024-12-31
SKU-00587,849,WH-CENTRAL,2024-12-31
SKU-00588,290,WH-CENTRAL,2024-12-31
SKU-00589,322,WH-EAST,2024-12-31
SKU-00590,320,WH-CENTRAL,2024-12-31
SKU-00591,784,WH-WEST,2024-12-31
SKU-00592,41,WH-CENTRAL,2024-12-31
SKU-00593,954,WH-EAST,2024-12-31
SKU-00594,197,WH-EAST,2024-12-31
SKU-00595,888,WH-CENTRAL,2024-12-31
SKU-00596,632,WH-CENTRAL,2024-12-31
SKU-00597,906,WH-EAST,2024-12-31
SKU-00598,845,WH-EAST,2024-12-31
SKU-00599,283,WH-CENTRAL,2024-12-31
SKU-00600,806,WH-CENTRAL,2024-12-31
SKU-00601,181,WH-EAST,2024-12-31
SKU-00602,611,WH-EAST,2024-12-31
SKU-00603,10,WH-EAST,2024-12-31
SKU-00604,882,WH-EAST,2024-12-31
SKU-00605,744,WH-EAST,2024-12-31
SKU-00606,441,WH-EAST,2024-12-31
SKU-00607,628,WH-EAST,2024-12-31
SKU-00608,423,WH-CENTRAL,2024-12-31
SKU-00609,499,WH-WEST,2024-12-31
SKU-00610,387,WH-WEST,2024-12-31
SKU-00611,575,WH-CENTRAL,2024-12-31
SKU-00612,687,WH-WEST,2024-12-31
SKU-00613,453,WH-CENTRAL,2024-12-31
SKU-00614,997,WH-CENTRAL,2024-12-31
SKU-00615,594,WH-CENTRAL,2024-12-31
SKU-00616,926,WH-CENTRAL,2024-12-31
SKU-00617,1,WH-WEST,2024-12-31
SKU-00618,810,WH-CENTRAL,2024-12-31
SKU-00619,728,WH-EAST,2024-12-31
SKU-00620,241,WH-CENTRAL,2024-12-31
SKU-00621,808,WH-WEST,2024-12-31
SKU-00622,59,WH-WEST,2024-12-31
SKU-00623,367,WH-WEST,2024-12-31
SKU-00624,714,WH-WEST,2024-12-31
SKU-00625,941,WH-EAST,2024-12-31
SKU-00626,39,WH-CENTRAL,2024-12-31
SKU-00627,314,WH-EAST,2024-12-31
SKU-00628,556,WH-CENTRAL,2024-12-31
SKU-00629,297,WH-CENTRAL,2024-12-31
SKU-00630,630,WH-EAST,2024-12-31
SKU-00631,916,WH-EAST,2024-12-31
SKU-00632,642,WH-WEST,2024-12-31
SKU-00633,449,WH-CENTRAL,2024-12-31
SKU-00634,394,WH-CENTRAL,2024-12-31
SKU-00635,791,WH-CENTRAL,2024-12-31
SKU-00636,561,WH-CENTRAL,2024-12-31
SKU-00637,87,WH-CENTRAL,2024-12-31
SKU-00638,532,WH-CENTRAL,2024-12-31
SKU-00639,920,WH-WEST,2024-12-31
SKU-00640,387,WH-CENTRAL,2024-12-31
SKU-00641,743,WH-WEST,2024-12-31
SKU-00642,380,WH-CENTRAL,2024-12-31
SKU-00643,554,WH-CENTRAL,2024-12-31
SKU-00644,430,WH-EAST,2024-12-31
SKU-00645,534,WH-CENTRAL,2024-12-31
SKU-00646,955,WH-EAST,2024-12-31
SKU-00647,215,WH-EAST,2024-12-31
SKU-00648,276,WH-EAST,2024-12-31
SKU-00649,193,WH-WEST,2024-12-31
SKU-00650,726,WH-EAST,2024-12-31
SKU-00651,178,WH-EAST,2024-12-31
SKU-00652,142,WH-EAST,2024-12-31
SKU-00653,825,WH-CENTRAL,2024-12-31
SKU-00654,537,WH-WEST,2024-12-31
SKU-00655,217,WH-WEST,2024-12-31
SKU-00656,510,WH-WEST,2024-12-31
SKU-00657,987,WH-WEST,2024-12-31
SKU-00658,58,WH-CENTRAL,2024-12-31
SKU-00659,345,WH-EAST,2024-12-31
SKU-00660,556,WH-CENTRAL,2024-12-31
SKU-00661,961,WH-WEST,2024-12-31
SKU-00662,418,WH-CENTRAL,2024-12-31
SKU-00663,223,WH-CENTRAL,2024-12-31
SKU-00664,349,WH-WEST,2024-12-31
SKU-00665,767,WH-EAST,2024-12-31
SKU-00666,621,WH-CENTRAL,2024-12-31
SKU-00667,831,WH-WEST,2024-12-31
SKU-00668,851,WH-CENTRAL,2024-12-31
SKU-00669,761,WH-CENTRAL,2024-12-31
SKU-00670,76,WH-CENTRAL,2024-12-31
SKU-00671,794,WH-EAST,2024-12-31
SKU-00672,598,WH-CENTRAL,2024-12-31
SKU-00673,761,WH-CENTRAL,2024-12-31
SKU-00674,207,WH-EAST,2024-12-31
SKU-00675,158,WH-CENTRAL,2024-12-31
SKU-00676,523,WH-CENTRAL,2024-12-31
SKU-00677,224,WH-EAST,2024-12-31
SKU-00678,357,WH-WEST,2024-12-31
SKU-00679,812,WH-CENTRAL,2024-12-31
SKU-00680,383,WH-WEST,2024-12-31
SKU-00681,543,WH-WEST,2024-12-31
SKU-00682,565,WH-WEST,2024-12-31
SKU-00683,503,WH-EAST,2024-12-31
SKU-00684,449,WH-EAST,2024-12-31
SKU-00685,241,WH-CENTRAL,2024-12-31
SKU-00686,368,WH-WEST,2024-12-31
SKU-00687,626,WH-EAST,2024-12-31
SKU-00688,470,WH-EAST,2024-12-31
SKU-00689,287,WH-WEST,2024-12-31
SKU-00690,398,WH-EAST,2024-12-31
SKU-00691,103,WH-WEST,2024-12-31
SKU-00692,310,WH-EAST,2024-12-31
SKU-00693,808,WH-WEST,2024-12-31
SKU-00694,126,WH-EAST,2024-12-31
SKU-00695,39,WH-EAST,2024-12-31
SKU-00696,71,WH-EAST,2024-12-31
SKU-00697,746,WH-EAST,2024-12-31
SKU-00698,881,WH-WEST,2024-12-31
SKU-00699,944,WH-CENTRAL,2024-12-31
SKU-00700,981,WH-CENTRAL,2024-12-31
SKU-00701,246,WH-EAST,2024-12-31
SKU-00702,805,WH-CENTRAL,2024-12-31
SKU-00703,246,WH-EAST,2024-12-31
SKU-00704,311,WH-CENTRAL,2024-12-31
SKU-00705,33,WH-EAST,2024-12-31
SKU-00706,128,WH-CENTRAL,2024-12-31
SKU-00707,9,WH-CENTRAL,2024-12-31
SKU-00708,167,WH-EAST,2024-12-31
SKU-00709,783,WH-CENTRAL,2024-12-31
SKU-00710,215,WH-EAST,2024-12-31
SKU-00711,941,WH-CENTRAL,2024-12-31
SKU-00712,407,WH-WEST,2024-12-31
SKU-00713,751,WH-WEST,2024-12-31
SKU-00714,525,WH-WEST,2024-12-31
SKU-00715,601,WH-EAST,2024-12-31
SKU-00716,934,WH-EAST,2024-12-31
SKU-00717,17,WH-EAST,2024-12-31
SKU-00718,339,WH-WEST,2024-12-31
SKU-00719,680,WH-CENTRAL,2024-12-31
SKU-00720,567,WH-EAST,2024-12-31
SKU-00721,675,WH-WEST,2024-12-31
SKU-00722,663,WH-EAST,2024-12-31
SKU-00723,89,WH-EAST,2024-12-31
SKU-00724,284,WH-CENTRAL,2024-12-31
SKU-00725,533,WH-EAST,2024-12-31
SKU-00726,266,WH-EAST,2024-12-31
SKU-00727,808,WH-CENTRAL,2024-12-31
SKU-00728,432,WH-EAST,2024-12-31
SKU-00729,757,WH-EAST,2024-12-31
SKU-00730,650,WH-CENTRAL,2024-12-31
SKU-00731,51,WH-EAST,2024-12-31
SKU-00732,66,WH-EAST,2024-12-31
SKU-00733,596,WH-WEST,2024-12-31
SKU-00734,249,WH-CENTRAL,2024-12-31
SKU-00735,330,WH-WEST,2024-12-31
SKU-00736,903,WH-CENTRAL,2024-12-31
SKU-00737,414,WH-EAST,2024-12-31
SKU-00738,122,WH-WEST,2024-12-31
SKU-00739,201,WH-WEST,2024-12-31
SKU-00740,5,WH-WEST,2024-12-31
SKU-00741,848,WH-WEST,2024-12-31
SKU-00742,485,WH-CENTRAL,2024-12-31
SKU-00743,198,WH-EAST,2024-12-31
SKU-00744,735,WH-EAST,2024-12-31
SKU-00745,12,WH-WEST,2024-12-31
SKU-00746,5,WH-EAST,2024-12-31
SKU-00747,962,WH-EAST,2024-12-31
SKU-00748,410,WH-CENTRAL,2024-12-31
SKU-00749,120,WH-EAST,2024-12-31
SKU-00750,556,WH-EAST,2024-12-31
SKU-00751,361,WH-EAST,2024-12-31
SKU-00752,537,WH-EAST,2024-12-31
SKU-00753,3,WH-WEST,2024-12-31
SKU-00754,804,WH-CENTRAL,2024-12-31
SKU-00755,788,WH-CENTRAL,2024-12-31
SKU-00756,283,WH-CENTRAL,2024-12-31
SKU-00757,721,WH-EAST,2024-12-31
SKU-00758,799,WH-WEST,2024-12-31
SKU-00759,358,WH-CENTRAL,2024-12-31
SKU-00760,692,WH-WEST,2024-12-31
SKU-00761,764,WH-CENTRAL,2024-12-31
SKU-00762,928,WH-WEST,2024-12-31
SKU-00763,281,WH-EAST,2024-12-31
SKU-00764,656,WH-EAST,2024-12-31
SKU-00765,951,WH-CENTRAL,2024-12-31
SKU-00766,627,WH-CENTRAL,2024-12-31
SKU-00767,348,WH-CENTRAL,2024-12-31
SKU-00768,979,WH-EAST,2024-12-31
SKU-00769,29,WH-EAST,2024-12-31
SKU-00770,888,WH-CENTRAL,2024-12-31
SKU-00771,753,WH-CENTRAL,2024-12-31
SKU-00772,516,WH-EAST,2024-12-31
SKU-00773,373,WH-CENTRAL,2024-12-31
SKU-00774,773,WH-CENTRAL,2024-12-31
SKU-00775,617,WH-CENTRAL,2024-12-31
SKU-00776,123,WH-EAST,2024-12-31
SKU-00777,445,WH-EAST,2024-12-31
SKU-00778,393,WH-WEST,2024-12-31
SKU-00779,837,WH-WEST,2024-12-31
SKU-00780,649,WH-WEST,2024-12-31
SKU-00781,617,WH-WEST,2024-12-31
SKU-00782,724,WH-CENTRAL,2024-12-31
SKU-00783,811,WH-EAST,2024-12-31
SKU-00784,55,WH-EAST,2024-12-31
SKU-00785,131,WH-WEST,2024-12-31
SKU-00786,780,WH-CENTRAL,2024-12-31
SKU-00787,121,WH-EAST,2024-12-31
SKU-00788,201,WH-EAST,2024-12-31
SKU-00789,719,WH-CENTRAL,2024-12-31
SKU-00790,786,WH-CENTRAL,2024-12-31
SKU-00791,965,WH-WEST,2024-12-31
SKU-00792,601,WH-WEST,2024-12-31
SKU-00793,701,WH-CENTRAL,2024-12-31
SKU-00794,264,WH-EAST,2024-12-31
SKU-00795,557,WH-CENTRAL,2024-12-31
SKU-00796,823,WH-CENTRAL,2024-12-31
SKU-00797,841,WH-EAST,2024-12-31
SKU-00798,39,WH-EAST,2024-12-31
SKU-00799,578,WH-WEST,2024-12-31
SKU-00800,112,WH-CENTRAL,2024-12-31
SKU-00801,338,WH-WEST,2024-12-31
SKU-00802,61,WH-CENTRAL,2024-12-31
SKU-00803,226,WH-CENTRAL,2024-12-31
SKU-00804,173,WH-EAST,2024-12-31
SKU-00805,133,WH-CENTRAL,2024-12-31
SKU-00806,284,WH-CENTRAL,2024-12-31
SKU-00807,786,WH-EAST,2024-12-31
SKU-00808,625,WH-EAST,2024-12-31
SKU-00809,107,WH-EAST,2024-12-31
SKU-00810,142,WH-CENTRAL,2024-12-31
SKU-00811,568,WH-EAST,2024-12-31
SKU-00812,293,WH-CENTRAL,2024-12-31
SKU-00813,276,WH-WEST,2024-12-31
SKU-00814,491,WH-EAST,2024-12-31
SKU-00815,562,WH-WEST,2024-12-31
SKU-00816,934,WH-WEST,2024-12-31
SKU-00817,470,WH-EAST,2024-12-31
SKU-00818,275,WH-EAST,2024-12-31
SKU-00819,233,WH-CENTRAL,2024-12-31
SKU-00820,241,WH-EAST,2024-12-31
SKU-00821,257,WH-WEST,2024-12-31
SKU-00822,748,WH-WEST,2024-12-31
SKU-00823,31,WH-WEST,2024-12-31
SKU-00824,366,WH-CENTRAL,2024-12-31
SKU-00825,347,WH-CENTRAL,2024-12-31
SKU-00826,759,WH-EAST,2024-12-31
SKU-00827,131,WH-EAST,2024-12-31
SKU-00828,774,WH-EAST,2024-12-31
SKU-00829,770,WH-WEST,2024-12-31
SKU-00830,792,WH-WEST,2024-12-31
SKU-00831,367,WH-WEST,2024-12-31
SKU-00832,761,WH-EAST,2024-12-31
SKU-00833,264,WH-EAST,2024-12-31
SKU-00834,214,WH-WEST,2024-12-31
SKU-00835,214,WH-EAST,2024-12-31
SKU-00836,281,WH-CENTRAL,2024-12-31
SKU-00837,999,WH-EAST,2024-12-31
SKU-00838,831,WH-WEST,2024-12-31
SKU-00839,529,WH-EAST,2024-12-31
SKU-00840,983,WH-CENTRAL,2024-12-31
SKU-00841,858,WH-WEST,2024-12-31
SKU-00842,1,WH-EAST,2024-12-31
SKU-00843,512,WH-EAST,2024-12-31
SKU-00844,815,WH-EAST,2024-12-31
SKU-00845,463,WH-EAST,2024-12-31
SKU-00846,446,WH-CENTRAL,2024-12-31
SKU-00847,362,WH-EAST,2024-12-31
SKU-00848,215,WH-EAST,2024-12-31
SKU-00849,163,WH-WEST,2024-12-31
SKU-00850,702,WH-CENTRAL,2024-12-31
SKU-00851,586,WH-WEST,2024-12-31
SKU-00852,537,WH-CENTRAL,2024-12-31
SKU-00853,510,WH-EAST,2024-12-31
SKU-00854,773,WH-CENTRAL,2024-12-31
SKU-00855,793,WH-WEST,2024-12-31
SKU-00856,220,WH-EAST,2024-12-31
SKU-00857,554,WH-WEST,2024-12-31
SKU-00858,633,WH-WEST,2024-12-31
SKU-00859,640,WH-CENTRAL,2024-12-31
SKU-00860,776,WH-EAST,2024-12-31
SKU-00861,282,WH-WEST,2024-12-31
SKU-00862,70,WH-WEST,2024-12-31
SKU-00863,884,WH-CENTRAL,2024-12-31
SKU-00864,373,WH-WEST,2024-12-31
SKU-00865,258,WH-EAST,2024-12-31
SKU-00866,444,WH-EAST,2024-12-31
SKU-00867,200,WH-CENTRAL,2024-12-31
SKU-00868,641,WH-WEST,2024-12-31
SKU-00869,379,WH-CENTRAL,2024-12-31
SKU-00870,841,WH-CENTRAL,2024-12-31
SKU-00871,592,WH-WEST,2024-12-31
SKU-00872,765,WH-EAST,2024-12-31
SKU-00873,414,WH-CENTRAL,2024-12-31
SKU-00874,64,WH-EAST,2024-12-31
SKU-00875,377,WH-EAST,2024-12-31
SKU-00876,657,WH-WEST,2024-12-31
SKU-00877,645,WH-WEST,2024-12-31
SKU-00878,101,WH-EAST,2024-12-31
SKU-00879,41,WH-EAST,2024-12-31
SKU-00880,878,WH-EAST,2024-12-31
SKU-00881,195,WH-CENTRAL,2024-12-31
SKU-00882,359,WH-EAST,2024-12-31
SKU-00883,771,WH-CENTRAL,2024-12-31
SKU-00884,98,WH-WEST,2024-12-31
SKU-00885,387,WH-WEST,2024-12-31
SKU-00886,64,WH-EAST,2024-12-31
SKU-00887,296,WH-WEST,2024-12-31
SKU-00888,426,WH-EAST,2024-12-31
SKU-00889,222,WH-CENTRAL,2024-12-31
SKU-00890,756,WH-EAST,2024-12-31
SKU-00891,694,WH-WEST,2024-12-31
SKU-00892,914,WH-EAST,2024-12-31
SKU-00893,148,WH-WEST,2024-12-31
SKU-00894,508,WH-CENTRAL,2024-12-31
SKU-00895,441,WH-WEST,2024-12-31
SKU-00896,413,WH-WEST,2024-12-31
SKU-00897,115,WH-WEST,2024-12-31
SKU-00898,902,WH-WEST,2024-12-31
SKU-00899,452,WH-WEST,2024-12-31
SKU-00900,319,WH-WEST,2024-12-31
SKU-00901,769,WH-EAST,2024-12-31
SKU-00902,882,WH-CENTRAL,2024-12-31
SKU-00903,450,WH-EAST,2024-12-31
SKU-00904,895,WH-CENTRAL,2024-12-31
SKU-00905,78,WH-EAST,2024-12-31
SKU-00906,742,WH-CENTRAL,2024-12-31
SKU-00907,356,WH-CENTRAL,2024-12-31
SKU-00908,118,WH-EAST,2024-12-31
SKU-00909,585,WH-EAST,2024-12-31
SKU-00910,520,WH-CENTRAL,2024-12-31
SKU-00911,278,WH-WEST,2024-12-31
SKU-00912,781,WH-CENTRAL,2024-12-31
SKU-00913,565,WH-WEST,2024-12-31
SKU-00914,891,WH-CENTRAL,2024-12-31
SKU-00915,44,WH-WEST,2024-12-31
SKU-00916,224,WH-EAST,2024-12-31
SKU-00917,527,WH-EAST,2024-12-31
SKU-00918,723,WH-WEST,2024-12-31
SKU-00919,711,WH-WEST,2024-12-31
SKU-00920,240,WH-WEST,2024-12-31
SKU-00921,613,WH-WEST,2024-12-31
SKU-00922,481,WH-EAST,2024-12-31
SKU-00923,94,WH-CENTRAL,2024-12-31
SKU-00924,364,WH-EAST,2024-12-31
SKU-00925,184,WH-CENTRAL,2024-12-31
SKU-00926,135,WH-EAST,2024-12-31
SKU-00927,24,WH-WEST,2024-12-31
SKU-00928,936,WH-EAST,2024-12-31
SKU-00929,317,WH-EAST,2024-12-31
SKU-00930,332,WH-WEST,2024-12-31
SKU-00931,913,WH-WEST,2024-12-31
SKU-00932,561,WH-EAST,2024-12-31
SKU-00933,680,WH-EAST,2024-12-31
SKU-00934,801,WH-CENTRAL,2024-12-31
SKU-00935,99,WH-CENTRAL,2024-12-31
SKU-00936,369,WH-EAST,2024-12-31
SKU-00937,592,WH-CENTRAL,2024-12-31
SKU-00938,11,WH-WEST,2024-12-31
SKU-00939,719,WH-EAST,2024-12-31
SKU-00940,76,WH-EAST,2024-12-31
SKU-00941,586,WH-CENTRAL,2024-12-31
SKU-00942,973,WH-EAST,2024-12-31
SKU-00943,681,WH-EAST,2024-12-31
SKU-00944,822,WH-WEST,2024-12-31
SKU-00945,347,WH-EAST,2024-12-31
SKU-00946,442,WH-CENTRAL,2024-12-31
SKU-00947,690,WH-WEST,2024-12-31
SKU-00948,87,WH-CENTRAL,2024-12-31
SKU-00949,948,WH-EAST,2024-12-31
SKU-00950,464,WH-CENTRAL,2024-12-31
SKU-00951,776,WH-CENTRAL,2024-12-31
SKU-00952,493,WH-WEST,2024-12-31
SKU-00953,221,WH-EAST,2024-12-31
SKU-00954,996,WH-WEST,2024-12-31
SKU-00955,514,WH-EAST,2024-12-31
SKU-00956,117,WH-WEST,2024-12-31
SKU-00957,135,WH-EAST,2024-12-31
SKU-00958,977,WH-WEST,2024-12-31
SKU-00959,186,WH-EAST,2024-12-31
SKU-00960,541,WH-WEST,2024-12-31
SKU-00961,578,WH-CENTRAL,2024-12-31
SKU-00962,310,WH-WEST,2024-12-31
SKU-00963,929,WH-CENTRAL,2024-12-31
SKU-00964,378,WH-WEST,2024-12-31
SKU-00965,810,WH-CENTRAL,2024-12-31
SKU-00966,411,WH-EAST,2024-12-31
SKU-00967,420,WH-CENTRAL,2024-12-31
SKU-00968,216,WH-EAST,2024-12-31
SKU-00969,669,WH-CENTRAL,2024-12-31
SKU-00970,70,WH-EAST,2024-12-31
SKU-00971,829,WH-CENTRAL,2024-12-31
SKU-00972,109,WH-WEST,2024-12-31
SKU-00973,284,WH-EAST,2024-12-31
SKU-00974,882,WH-EAST,2024-12-31
SKU-00975,769,WH-CENTRAL,2024-12-31
SKU-00976,601,WH-WEST,2024-12-31
SKU-00977,872,WH-EAST,2024-12-31
SKU-00978,568,WH-EAST,2024-12-31
SKU-00979,952,WH-WEST,2024-12-31
SKU-00980,297,WH-WEST,2024-12-31
SKU-00981,498,WH-WEST,2024-12-31
SKU-00982,560,WH-EAST,2024-12-31
SKU-00983,696,WH-CENTRAL,2024-12-31
SKU-00984,710,WH-CENTRAL,2024-12-31
SKU-00985,529,WH-EAST,2024-12-31
SKU-00986,197,WH-EAST,2024-12-31
SKU-00987,506,WH-EAST,2024-12-31
SKU-00988,488,WH-EAST,2024-12-31
SKU-00989,743,WH-WEST,2024-12-31
SKU-00990,26,WH-EAST,2024-12-31
SKU-00991,117,WH-EAST,2024-12-31
SKU-00992,53,WH-EAST,2024-12-31
SKU-00993,503,WH-WEST,2024-12-31
SKU-00994,151,WH-WEST,2024-12-31
SKU-00995,736,WH-WEST,2024-12-31
SKU-00996,478,WH-EAST,2024-12-31
SKU-00997,161,WH-WEST,2024-12-31
SKU-00998,661,WH-EAST,2024-12-31
SKU-00999,215,WH-EAST,2024-12-31
SKU-01000,830,WH-CENTRAL,2024-12-31
SKU-01001,419,WH-WEST,2024-12-31
SKU-01002,347,WH-CENTRAL,2024-12-31
SKU-01003,339,WH-CENTRAL,2024-12-31
SKU-01004,828,WH-WEST,2024-12-31
SKU-01005,849,WH-WEST,2024-12-31
SKU-01006,553,WH-CENTRAL,2024-12-31
SKU-01007,351,WH-EAST,2024-12-31
SKU-01008,672,WH-CENTRAL,2024-12-31
SKU-01009,585,WH-WEST,2024-12-31
SKU-01010,904,WH-EAST,2024-12-31
SKU-01011,374,WH-CENTRAL,2024-12-31
SKU-01012,536,WH-CENTRAL,2024-12-31
SKU-01013,908,WH-CENTRAL,2024-12-31
SKU-01014,302,WH-WEST,2024-12-31
SKU-01015,241,WH-CENTRAL,2024-12-31
SKU-01016,377,WH-WEST,2024-12-31
SKU-01017,684,WH-EAST,2024-12-31
SKU-01018,388,WH-EAST,2024-12-31
SKU-01019,286,WH-CENTRAL,2024-12-31
SKU-01020,158,WH-WEST,2024-12-31
SKU-01021,353,WH-CENTRAL,2024-12-31
SKU-01022,729,WH-EAST,2024-12-31
SKU-01023,454,WH-WEST,2024-12-31
SKU-01024,936,WH-EAST,2024-12-31
SKU-01025,626,WH-EAST,2024-12-31
SKU-01026,941,WH-WEST,2024-12-31
SKU-01027,240,WH-WEST,2024-12-31
SKU-01028,819,WH-WEST,2024-12-31
SKU-01029,211,WH-CENTRAL,2024-12-31
SKU-01030,362,WH-CENTRAL,2024-12-31
SKU-01031,597,WH-WEST,2024-12-31
SKU-01032,132,WH-WEST,2024-12-31
SKU-01033,779,WH-CENTRAL,2024-12-31
SKU-01034,508,WH-WEST,2024-12-31
SKU-01035,276,WH-EAST,2024-12-31
SKU-01036,264,WH-WEST,2024-12-31
SKU-01037,604,WH-CENTRAL,2024-12-31
SKU-01038,602,WH-WEST,2024-12-31
SKU-01039,656,WH-WEST,2024-12-31
SKU-01040,359,WH-EAST,2024-12-31
SKU-01041,663,WH-WEST,2024-12-31
SKU-01042,666,WH-CENTRAL,2024-12-31
SKU-01043,135,WH-CENTRAL,2024-12-31
SKU-01044,764,WH-EAST,2024-12-31
SKU-01045,427,WH-EAST,2024-12-31
SKU-01046,829,WH-CENTRAL,2024-12-31
SKU-01047,28,WH-WEST,2024-12-31
SKU-01048,594,WH-CENTRAL,2024-12-31
SKU-01049,329,WH-EAST,2024-12-31
SKU-01050,919,WH-CENTRAL,2024-12-31
SKU-01051,33,WH-EAST,2024-12-31
SKU-01052,503,WH-CENTRAL,2024-12-31
SKU-01053,827,WH-WEST,2024-12-31
SKU-01054,103,WH-WEST,2024-12-31
SKU-01055,926,WH-EAST,2024-12-31
SKU-01056,493,WH-WEST,2024-12-31
SKU-01057,370,WH-EAST,2024-12-31
SKU-01058,387,WH-WEST,2024-12-31
SKU-01059,744,WH-CENTRAL,2024-12-31
SKU-01060,236,WH-WEST,2024-12-31
SKU-01061,734,WH-CENTRAL,2024-12-31
SKU-01062,904,WH-EAST,2024-12-31
SKU-01063,89,WH-WEST,2024-12-31
SKU-01064,332,WH-WEST,2024-12-31
SKU-01065,376,WH-CENTRAL,2024-12-31
SKU-01066,239,WH-EAST,2024-12-31
SKU-01067,729,WH-WEST,2024-12-31
SKU-01068,181,WH-EAST,2024-12-31
SKU-01069,256,WH-EAST,2024-12-31
SKU-01070,743,WH-WEST,2024-12-31
SKU-01071,188,WH-CENTRAL,2024-12-31
SKU-01072,840,WH-EAST,2024-12-31
SKU-01073,414,WH-EAST,2024-12-31
SKU-01074,855,WH-WEST,2024-12-31
SKU-01075,254,WH-EAST,2024-12-31
SKU-01076,44,WH-WEST,2024-12-31
SKU-01077,827,WH-EAST,2024-12-31
SKU-01078,597,WH-CENTRAL,2024-12-31
SKU-01079,200,WH-CENTRAL,2024-12-31
SKU-01080,358,WH-CENTRAL,2024-12-31
SKU-01081,342,WH-CENTRAL,2024-12-31
SKU-01082,211,WH-WEST,2024-12-31
SKU-01083,630,WH-WEST,2024-12-31
SKU-01084,297,WH-WEST,2024-12-31
SKU-01085,980,WH-WEST,2024-12-31
SKU-01086,154,WH-WEST,2024-12-31
SKU-01087,697,WH-CENTRAL,2024-12-31
SKU-01088,196,WH-EAST,2024-12-31
SKU-01089,848,WH-EAST,2024-12-31
SKU-01090,481,WH-CENTRAL,2024-12-31
SKU-01091,712,WH-CENTRAL,2024-12-31
SKU-01092,929,WH-WEST,2024-12-31
SKU-01093,777,WH-WEST,2024-12-31
SKU-01094,378,WH-EAST,2024-12-31
SKU-01095,747,WH-EAST,2024-12-31
SKU-01096,705,WH-WEST,2024-12-31
SKU-01097,366,WH-WEST,2024-12-31
SKU-01098,536,WH-CENTRAL,2024-12-31
SKU-01099,770,WH-WEST,2024-12-31
SKU-01100,929,WH-CENTRAL,2024-12-31
SKU-01101,70,WH-WEST,2024-12-31
SKU-01102,27,WH-EAST,2024-12-31
SKU-01103,392,WH-CENTRAL,2024-12-31
SKU-01104,522,WH-EAST,2024-12-31
SKU-01105,348,WH-CENTRAL,2024-12-31
SKU-01106,117,WH-CENTRAL,2024-12-31
SKU-01107,379,WH-EAST,2024-12-31
SKU-01108,207,WH-EAST,2024-12-31
SKU-01109,422,WH-WEST,2024-12-31
SKU-01110,92,WH-CENTRAL,2024-12-31
SKU-01111,140,WH-WEST,2024-12-31
SKU-01112,354,WH-CENTRAL,2024-12-31
SKU-01113,522,WH-WEST,2024-12-31
SKU-01114,802,WH-EAST,2024-12-31
SKU-01115,750,WH-EAST,2024-12-31
SKU-01116,775,WH-WEST,2024-12-31
SKU-01117,774,WH-EAST,2024-12-31
SKU-01118,68,WH-WEST,2024-12-31
SKU-01119,581,WH-CENTRAL,2024-12-31
SKU-01120,696,WH-CENTRAL,2024-12-31
SKU-01121,882,WH-EAST,2024-12-31
SKU-01122,123,WH-EAST,2024-12-31
SKU-01123,418,WH-EAST,2024-12-31
SKU-01124,733,WH-CENTRAL,2024-12-31
SKU-01125,522,WH-WEST,2024-12-31
SKU-01126,677,WH-EAST,2024-12-31
SKU-01127,602,WH-WEST,2024-12-31
SKU-01128,759,WH-EAST,2024-12-31
SKU-01129,340,WH-EAST,2024-12-31
SKU-01130,973,WH-EAST,2024-12-31
SKU-01131,304,WH-WEST,2024-12-31
SKU-01132,802,WH-WEST,2024-12-31
SKU-01133,156,WH-WEST,2024-12-31
SKU-01134,87,WH-CENTRAL,2024-12-31
SKU-01135,227,WH-CENTRAL,2024-12-31
SKU-01136,936,WH-CENTRAL,2024-12-31
SKU-01137,364,WH-WEST,2024-12-31
SKU-01138,991,WH-CENTRAL,2024-12-31
SKU-01139,645,WH-EAST,2024-12-31
SKU-01140,265,WH-WEST,2024-12-31
SKU-01141,83,WH-EAST,2024-12-31
SKU-01142,211,WH-EAST,2024-12-31
SKU-01143,217,WH-WEST,2024-12-31
SKU-01144,852,WH-EAST,2024-12-31
SKU-01145,748,WH-WEST,2024-12-31
SKU-01146,150,WH-CENTRAL,2024-12-31
SKU-01147,685,WH-WEST,2024-12-31
SKU-01148,139,WH-WEST,2024-12-31
SKU-01149,54,WH-EAST,2024-12-31
SKU-01150,140,WH-EAST,2024-12-31
SKU-01151,73,WH-EAST,2024-12-31
SKU-01152,134,WH-EAST,2024-12-31
SKU-01153,996,WH-EAST,2024-12-31
SKU-01154,907,WH-EAST,2024-12-31
SKU-01155,828,WH-EAST,2024-12-31
SKU-01156,920,WH-EAST,2024-12-31
SKU-01157,641,WH-EAST,2024-12-31
SKU-01158,743,WH-WEST,2024-12-31
SKU-01159,25,WH-EAST,2024-12-31
SKU-01160,487,WH-EAST,2024-12-31
SKU-01161,434,WH-WEST,2024-12-31
SKU-01162,580,WH-CENTRAL,2024-12-31
SKU-01163,61,WH-CENTRAL,2024-12-31
SKU-01164,199,WH-WEST,2024-12-31
SKU-01165,489,WH-CENTRAL,2024-12-31
SKU-01166,492,WH-EAST,2024-12-31
SKU-01167,968,WH-EAST,2024-12-31
