sku_id,category,total_orders,avg_order_qty,reorder_point,procurement_efficiency_pct
SKU-04529,Health & Beauty,1,695.0,138,100.0
SKU-01566,Food & Beverage,1,925.0,97,100.0
SKU-07148,Health & Beauty,2,202.5,72,100.0
SKU-06075,Electronics,1,386.0,102,100.0
SKU-06768,Automotive,1,461.0,232,100.0
SKU-05469,Electronics,2,599.5,371,100.0
SKU-05489,Apparel,2,769.5,359,100.0
SKU-05723,Sports,1,261.0,200,100.0
SKU-01617,Toys,1,522.0,314,100.0
SKU-07158,Electronics,1,356.0,172,100.0
SKU-06784,Automotive,1,459.0,277,100.0
SKU-05580,Health & Beauty,1,269.0,86,100.0
SKU-05043,Apparel,2,743.5,409,100.0
SKU-06085,Sports,1,476.0,320,100.0
SKU-06539,Health & Beauty,1,941.0,155,100.0
SKU-06574,Electronics,1,903.0,197,100.0
SKU-05346,Automotive,1,747.0,101,100.0
SKU-04547,Automotive,1,558.0,244,100.0
SKU-05735,Apparel,1,683.0,382,100.0
SKU-05147,Sports,1,849.0,113,100.0
SKU-06796,Health & Beauty,1,633.0,218,100.0
SKU-04895,Food & Beverage,1,749.0,487,100.0
SKU-05840,Automotive,2,526.0,213,100.0
SKU-04859,Toys,2,753.5,143,100.0
SKU-01618,Electronics,1,721.0,284,100.0
SKU-06137,Toys,1,967.0,376,100.0
SKU-04910,Toys,2,756.5,296,100.0
SKU-05398,Health & Beauty,2,809.5,400,100.0
SKU-01629,Toys,1,552.0,444,100.0
SKU-04702,Food & Beverage,1,962.0,282,100.0
SKU-05507,Electronics,1,443.0,103,100.0
SKU-06345,Automotive,1,425.0,159,100.0
SKU-06207,Home & Garden,2,631.5,416,100.0
SKU-06611,Automotive,1,689.0,304,100.0
SKU-06236,Health & Beauty,1,402.0,350,100.0
SKU-06374,Sports,1,816.0,214,100.0
SKU-06628,Automotive,1,208.0,148,100.0
SKU-05270,Food & Beverage,1,952.0,122,100.0
SKU-05491,Apparel,1,596.0,461,100.0
SKU-05392,Apparel,1,562.0,82,100.0
SKU-06265,Food & Beverage,1,895.0,217,100.0
SKU-04508,Apparel,1,278.0,81,100.0
SKU-05594,Automotive,1,849.0,156,100.0
SKU-05501,Toys,1,742.0,221,100.0
SKU-01654,Toys,1,557.0,344,100.0
SKU-06232,Toys,1,701.0,95,100.0
SKU-05357,Automotive,1,419.0,143,100.0
SKU-04795,Sports,1,949.0,149,100.0
SKU-04555,Electronics,2,644.5,151,100.0
SKU-00008,Sports,1,799.0,187,100.0
SKU-03606,Toys,1,759.0,62,100.0
SKU-00394,Health & Beauty,1,479.0,438,100.0
SKU-03628,Toys,1,635.0,108,100.0
SKU-03636,Health & Beauty,1,844.0,58,100.0
SKU-03645,Automotive,1,531.0,493,100.0
SKU-02752,Sports,1,132.0,107,100.0
SKU-03668,Health & Beauty,1,279.0,248,100.0
SKU-03690,Home & Garden,1,756.0,428,100.0
SKU-03700,Sports,1,329.0,136,100.0
SKU-00396,Home & Garden,2,928.0,481,100.0
SKU-03721,Toys,1,761.0,134,100.0
SKU-03722,Toys,1,521.0,292,100.0
SKU-03781,Health & Beauty,1,603.0,108,100.0
SKU-02759,Apparel,2,649.5,395,100.0
SKU-03816,Home & Garden,4,862.25,263,100.0
SKU-03824,Food & Beverage,1,624.0,281,100.0
SKU-00413,Automotive,1,448.0,228,100.0
SKU-03862,Apparel,1,864.0,267,100.0
SKU-00029,Health & Beauty,1,872.0,215,100.0
SKU-03922,Toys,2,528.0,131,100.0
SKU-02801,Health & Beauty,1,806.0,292,100.0
SKU-00461,Apparel,1,879.0,62,100.0
SKU-03974,Toys,2,629.0,341,100.0
SKU-03977,Electronics,1,467.0,372,100.0
SKU-04032,Food & Beverage,1,439.0,82,100.0
SKU-04039,Health & Beauty,1,235.0,73,100.0
SKU-02830,Sports,1,895.0,153,100.0
SKU-00480,Home & Garden,1,165.0,74,100.0
SKU-04053,Electronics,1,685.0,482,100.0
SKU-04054,Sports,1,915.0,444,100.0
SKU-04069,Health & Beauty,1,588.0,366,100.0
SKU-04099,Automotive,1,373.0,345,100.0
SKU-04107,Apparel,1,680.0,101,100.0
SKU-04115,Health & Beauty,2,663.5,194,100.0
SKU-04156,Health & Beauty,1,203.0,161,100.0
SKU-04160,Electronics,1,447.0,191,100.0
SKU-04163,Electronics,2,848.0,77,100.0
SKU-04216,Food & Beverage,1,186.0,102,100.0
SKU-04229,Home & Garden,1,507.0,245,100.0
SKU-04239,Health & Beauty,1,803.0,322,100.0
SKU-04247,Toys,3,553.0,134,100.0
SKU-04325,Automotive,1,251.0,109,100.0
SKU-04343,Home & Garden,1,890.0,112,100.0
SKU-04355,Toys,1,408.0,394,100.0
SKU-03566,Home & Garden,1,794.0,127,100.0
SKU-04423,Electronics,1,657.0,293,100.0
SKU-04452,Home & Garden,1,718.0,115,100.0
SKU-00498,Home & Garden,1,470.0,266,100.0
SKU-04467,Health & Beauty,1,964.0,272,100.0
SKU-04478,Health & Beauty,2,576.5,182,100.0
SKU-04494,Health & Beauty,1,206.0,180,100.0
SKU-04506,Food & Beverage,1,600.0,61,100.0
SKU-00520,Apparel,1,551.0,88,100.0
SKU-04537,Home & Garden,1,442.0,437,100.0
SKU-00536,Automotive,1,248.0,193,100.0
SKU-04558,Automotive,1,481.0,419,100.0
SKU-03579,Health & Beauty,1,824.0,493,100.0
SKU-04603,Electronics,1,226.0,86,100.0
SKU-04620,Food & Beverage,1,493.0,366,100.0
SKU-04652,Home & Garden,2,539.0,268,100.0
SKU-04680,Health & Beauty,1,675.0,110,100.0
SKU-00635,Apparel,1,868.0,473,100.0
SKU-04686,Food & Beverage,1,581.0,188,100.0
SKU-02837,Automotive,1,465.0,86,100.0
SKU-00648,Electronics,1,819.0,226,100.0
SKU-04788,Sports,1,755.0,361,100.0
SKU-04805,Automotive,1,352.0,119,100.0
SKU-00753,Apparel,1,821.0,317,100.0
SKU-04838,Food & Beverage,2,418.5,212,100.0
SKU-04853,Sports,1,865.0,150,100.0
SKU-04863,Home & Garden,1,381.0,340,100.0
SKU-00068,Electronics,1,615.0,347,100.0
SKU-00806,Home & Garden,1,246.0,142,100.0
SKU-00861,Home & Garden,1,546.0,451,100.0
SKU-04980,Home & Garden,1,964.0,139,100.0
SKU-04984,Automotive,1,884.0,382,100.0
SKU-00873,Apparel,2,520.5,353,100.0
SKU-00895,Home & Garden,1,427.0,307,100.0
SKU-05014,Sports,1,657.0,132,100.0
SKU-05054,Automotive,1,666.0,272,100.0
SKU-05063,Electronics,1,581.0,60,100.0
SKU-05084,Electronics,1,162.0,87,100.0
SKU-05102,Health & Beauty,1,415.0,381,100.0
SKU-00903,Automotive,1,553.0,137,100.0
SKU-00925,Electronics,1,988.0,286,100.0
SKU-05141,Automotive,1,315.0,226,100.0
SKU-05167,Automotive,1,145.0,86,100.0
SKU-02875,Health & Beauty,1,298.0,160,100.0
SKU-05183,Health & Beauty,1,430.0,84,100.0
SKU-05204,Electronics,1,486.0,464,100.0
SKU-05240,Home & Garden,1,547.0,180,100.0
SKU-00952,Home & Garden,2,643.5,212,100.0
SKU-05313,Sports,2,804.5,183,100.0
SKU-00964,Toys,1,983.0,385,100.0
SKU-05362,Toys,1,99.0,65,100.0
SKU-05400,Electronics,1,573.0,278,100.0
SKU-05401,Health & Beauty,1,812.0,358,100.0
SKU-05411,Automotive,2,452.5,222,100.0
SKU-05426,Electronics,1,681.0,178,100.0
SKU-05450,Food & Beverage,1,661.0,398,100.0
SKU-05486,Toys,1,269.0,81,100.0
SKU-00967,Sports,2,782.0,465,100.0
SKU-00987,Home & Garden,1,334.0,211,100.0
SKU-02915,Electronics,2,658.0,174,100.0
SKU-01029,Sports,2,761.5,256,100.0
SKU-03006,Sports,1,804.0,320,100.0
SKU-05602,Sports,1,87.0,61,100.0
SKU-03018,Food & Beverage,2,750.5,404,100.0
SKU-05651,Apparel,1,730.0,400,100.0
SKU-05676,Electronics,1,619.0,325,100.0
SKU-01048,Electronics,1,570.0,411,100.0
SKU-05687,Electronics,1,530.0,225,100.0
SKU-01185,Health & Beauty,2,531.5,102,100.0
SKU-05706,Apparel,1,526.0,278,100.0
SKU-00074,Apparel,1,921.0,499,100.0
SKU-05791,Electronics,1,710.0,419,100.0
SKU-05806,Sports,1,471.0,376,100.0
SKU-05814,Health & Beauty,1,355.0,205,100.0
SKU-01199,Food & Beverage,1,765.0,132,100.0
SKU-05858,Automotive,1,887.0,215,100.0
SKU-00089,Home & Garden,1,533.0,195,100.0
SKU-05890,Sports,2,712.0,462,100.0
SKU-05897,Home & Garden,2,622.0,149,100.0
SKU-05939,Electronics,1,985.0,295,100.0
SKU-01208,Automotive,1,861.0,316,100.0
SKU-05946,Health & Beauty,1,562.0,72,100.0
SKU-05949,Apparel,1,941.0,479,100.0
SKU-05965,Food & Beverage,1,406.0,213,100.0
SKU-03591,Electronics,1,916.0,258,100.0
SKU-01232,Health & Beauty,1,345.0,125,100.0
SKU-01259,Health & Beauty,1,937.0,57,100.0
SKU-06078,Automotive,1,188.0,123,100.0
SKU-06081,Electronics,1,695.0,149,100.0
SKU-06114,Toys,1,606.0,298,100.0
SKU-01261,Toys,2,957.0,296,100.0
SKU-06178,Toys,1,257.0,61,100.0
SKU-06191,Health & Beauty,1,623.0,309,100.0
SKU-01283,Electronics,1,534.0,192,100.0
SKU-06273,Electronics,2,585.5,103,100.0
SKU-06285,Automotive,1,459.0,398,100.0
SKU-06309,Home & Garden,1,967.0,268,100.0
SKU-06317,Apparel,1,563.0,430,100.0
SKU-06329,Sports,1,645.0,191,100.0
SKU-06354,Apparel,1,815.0,423,100.0
SKU-00101,Toys,1,357.0,297,100.0
SKU-06373,Sports,1,612.0,83,100.0
SKU-01287,Apparel,2,525.5,319,100.0
SKU-06428,Home & Garden,1,508.0,311,100.0
SKU-06434,Toys,1,784.0,276,100.0
SKU-01423,Food & Beverage,2,239.5,115,100.0
SKU-06448,Automotive,1,733.0,454,100.0
SKU-06464,Food & Beverage,1,400.0,290,100.0
SKU-06481,Toys,1,174.0,104,100.0
SKU-06487,Apparel,1,746.0,343,100.0
SKU-01426,Automotive,1,815.0,207,100.0
SKU-01465,Food & Beverage,1,939.0,426,100.0
SKU-06522,Apparel,1,241.0,134,100.0
SKU-01473,Electronics,1,571.0,301,100.0
SKU-06537,Sports,1,988.0,247,100.0
SKU-06560,Toys,1,521.0,73,100.0
SKU-06563,Food & Beverage,1,570.0,316,100.0
SKU-03595,Sports,1,423.0,61,100.0
SKU-01476,Health & Beauty,1,722.0,378,100.0
SKU-01505,Toys,1,776.0,444,100.0
SKU-06613,Health & Beauty,2,428.5,56,100.0
SKU-06633,Electronics,1,634.0,376,100.0
SKU-03175,Food & Beverage,1,564.0,286,100.0
SKU-06652,Automotive,1,947.0,442,100.0
SKU-06661,Health & Beauty,1,655.0,120,100.0
SKU-01522,Electronics,1,686.0,474,100.0
SKU-06696,Health & Beauty,1,883.0,194,100.0
SKU-06704,Automotive,1,601.0,65,100.0
SKU-01623,Automotive,2,305.0,138,100.0
SKU-00103,Apparel,1,988.0,91,100.0
SKU-06791,Health & Beauty,1,875.0,381,100.0
SKU-06793,Automotive,1,425.0,313,100.0
SKU-06802,Automotive,1,439.0,353,100.0
SKU-06803,Health & Beauty,1,603.0,164,100.0
SKU-06813,Apparel,1,583.0,78,100.0
SKU-06820,Health & Beauty,1,296.0,166,100.0
SKU-06837,Food & Beverage,1,285.0,188,100.0
SKU-06883,Sports,1,641.0,124,100.0
SKU-03243,Health & Beauty,1,826.0,443,100.0
SKU-06904,Food & Beverage,1,605.0,244,100.0
SKU-06939,Automotive,1,263.0,123,100.0
SKU-03261,Health & Beauty,1,866.0,204,100.0
SKU-03275,Health & Beauty,1,593.0,76,100.0
SKU-07016,Toys,1,802.0,281,100.0
SKU-07017,Toys,1,933.0,209,100.0
SKU-07047,Apparel,1,657.0,218,100.0
SKU-07055,Automotive,1,737.0,228,100.0
SKU-07118,Electronics,2,683.0,212,100.0
SKU-07120,Toys,1,656.0,73,100.0
SKU-07136,Home & Garden,1,704.0,462,100.0
SKU-07150,Health & Beauty,2,619.5,80,100.0
SKU-07203,Automotive,1,559.0,435,100.0
SKU-00125,Sports,1,858.0,132,100.0
SKU-07218,Automotive,1,110.0,110,100.0
SKU-07238,Sports,1,666.0,487,100.0
SKU-01662,Food & Beverage,1,774.0,115,100.0
SKU-01671,Automotive,1,628.0,117,100.0
SKU-07262,Electronics,1,228.0,85,100.0
SKU-07277,Automotive,1,706.0,403,100.0
SKU-03302,Home & Garden,2,862.5,403,100.0
SKU-07317,Home & Garden,1,786.0,187,100.0
SKU-07343,Toys,1,122.0,99,100.0
SKU-07345,Electronics,2,638.0,273,100.0
SKU-07348,Electronics,1,686.0,457,100.0
SKU-07365,Electronics,1,462.0,289,100.0
SKU-07394,Apparel,1,674.0,387,100.0
SKU-07401,Electronics,1,347.0,324,100.0
SKU-01685,Toys,2,678.5,248,100.0
SKU-03306,Sports,1,963.0,499,100.0
SKU-07445,Toys,1,884.0,369,100.0
SKU-01691,Automotive,1,899.0,101,100.0
SKU-03313,Electronics,1,939.0,200,100.0
SKU-07540,Apparel,2,700.5,115,100.0
SKU-07546,Home & Garden,2,711.0,63,100.0
SKU-01700,Health & Beauty,2,631.5,251,100.0
SKU-00153,Electronics,1,407.0,157,100.0
SKU-01703,Toys,1,830.0,263,100.0
SKU-03359,Apparel,2,714.0,421,100.0
SKU-07608,Automotive,1,818.0,158,100.0
SKU-07627,Toys,2,838.0,446,100.0
SKU-07638,Automotive,1,967.0,469,100.0
SKU-00024,Health & Beauty,1,918.0,176,100.0
SKU-00223,Automotive,1,773.0,235,100.0
SKU-01717,Health & Beauty,1,802.0,367,100.0
SKU-01824,Home & Garden,1,684.0,434,100.0
SKU-01877,Sports,2,735.5,172,100.0
SKU-01893,Sports,1,456.0,189,100.0
SKU-07698,Automotive,1,751.0,93,100.0
SKU-07709,Home & Garden,1,501.0,135,100.0
SKU-07716,Food & Beverage,3,751.0,375,100.0
SKU-07718,Apparel,1,852.0,180,100.0
SKU-07749,Automotive,1,991.0,125,100.0
SKU-01905,Toys,1,510.0,416,100.0
SKU-07806,Automotive,1,762.0,355,100.0
SKU-07841,Automotive,1,299.0,111,100.0
SKU-07842,Electronics,1,950.0,115,100.0
SKU-01916,Apparel,1,794.0,291,100.0
SKU-07878,Health & Beauty,1,650.0,389,100.0
SKU-07913,Home & Garden,1,893.0,419,100.0
SKU-07918,Food & Beverage,1,879.0,183,100.0
SKU-07938,Home & Garden,1,617.0,159,100.0
SKU-07947,Food & Beverage,1,747.0,460,100.0
SKU-07960,Sports,1,996.0,304,100.0
SKU-01971,Electronics,1,960.0,398,100.0
SKU-08006,Toys,1,750.0,316,100.0
SKU-08013,Home & Garden,1,659.0,376,100.0
SKU-08018,Apparel,1,860.0,158,100.0
SKU-08028,Food & Beverage,1,205.0,155,100.0
SKU-01986,Automotive,1,376.0,190,100.0
SKU-08068,Electronics,3,660.6666666666666,209,100.0
SKU-08075,Automotive,1,458.0,207,100.0
SKU-08128,Apparel,1,933.0,109,100.0
SKU-08147,Apparel,1,754.0,157,100.0
SKU-01987,Apparel,1,625.0,442,100.0
SKU-02020,Home & Garden,1,880.0,102,100.0
SKU-08176,Electronics,1,893.0,160,100.0
SKU-08210,Apparel,1,847.0,108,100.0
SKU-02021,Toys,1,920.0,350,100.0
SKU-08250,Health & Beauty,1,965.0,492,100.0
SKU-08271,Toys,1,524.0,300,100.0
SKU-08274,Home & Garden,1,598.0,196,100.0
SKU-08316,Sports,3,562.3333333333334,62,100.0
SKU-08324,Toys,1,245.0,193,100.0
SKU-02036,Automotive,2,621.0,333,100.0
SKU-08335,Toys,1,676.0,406,100.0
SKU-08346,Food & Beverage,1,970.0,340,100.0
SKU-03423,Food & Beverage,1,669.0,236,100.0
SKU-03442,Sports,1,825.0,383,100.0
SKU-03444,Home & Garden,1,722.0,358,100.0
SKU-08462,Automotive,1,192.0,114,100.0
SKU-02161,Sports,1,185.0,137,100.0
SKU-02166,Toys,1,699.0,96,100.0
SKU-00269,Toys,1,380.0,230,100.0
SKU-08590,Home & Garden,2,458.5,253,100.0
SKU-08599,Home & Garden,1,828.0,247,100.0
SKU-08603,Health & Beauty,1,670.0,203,100.0
SKU-02169,Automotive,1,656.0,230,100.0
SKU-02186,Food & Beverage,1,946.0,236,100.0
SKU-08647,Electronics,1,250.0,75,100.0
SKU-08666,Apparel,1,736.0,67,100.0
SKU-08677,Home & Garden,1,910.0,252,100.0
SKU-08700,Apparel,1,565.0,294,100.0
SKU-08737,Toys,1,509.0,163,100.0
SKU-02187,Sports,1,726.0,419,100.0
SKU-08780,Apparel,1,831.0,318,100.0
SKU-08786,Home & Garden,1,976.0,487,100.0
SKU-08829,Food & Beverage,1,382.0,82,100.0
SKU-08832,Electronics,1,550.0,306,100.0
SKU-02247,Electronics,1,814.0,433,100.0
SKU-08851,Automotive,1,431.0,382,100.0
SKU-08881,Automotive,1,550.0,359,100.0
SKU-00376,Home & Garden,2,719.5,90,100.0
SKU-08956,Sports,1,652.0,156,100.0
SKU-08990,Health & Beauty,1,460.0,202,100.0
SKU-09027,Apparel,1,290.0,54,100.0
SKU-09030,Home & Garden,1,735.0,156,100.0
SKU-09045,Electronics,1,895.0,314,100.0
SKU-02248,Toys,1,878.0,499,100.0
SKU-09147,Health & Beauty,1,623.0,418,100.0
SKU-03476,Food & Beverage,1,385.0,378,100.0
SKU-09183,Apparel,1,510.0,152,100.0
SKU-09192,Home & Garden,1,510.0,463,100.0
SKU-02290,Electronics,1,968.0,469,100.0
SKU-02313,Toys,1,804.0,190,100.0
SKU-09261,Food & Beverage,1,271.0,110,100.0
SKU-09264,Home & Garden,2,670.5,266,100.0
SKU-09265,Food & Beverage,1,583.0,274,100.0
SKU-03528,Automotive,1,427.0,270,100.0
SKU-09336,Automotive,1,868.0,361,100.0
SKU-02351,Health & Beauty,1,393.0,370,100.0
SKU-09425,Apparel,1,661.0,384,100.0
SKU-09498,Health & Beauty,2,395.5,240,100.0
SKU-09527,Automotive,1,653.0,76,100.0
SKU-02381,Automotive,1,583.0,179,100.0
SKU-02395,Sports,1,592.0,494,100.0
SKU-09577,Sports,2,574.5,252,100.0
SKU-02411,Food & Beverage,1,327.0,168,100.0
SKU-09640,Sports,1,807.0,378,100.0
SKU-02416,Apparel,2,568.0,496,100.0
SKU-09682,Toys,1,574.0,110,100.0
SKU-09689,Sports,1,316.0,307,100.0
SKU-09699,Electronics,3,584.6666666666666,141,100.0
SKU-09709,Toys,1,670.0,239,100.0
SKU-02444,Health & Beauty,1,991.0,431,100.0
SKU-09778,Health & Beauty,1,857.0,358,100.0
SKU-09803,Electronics,1,572.0,445,100.0
SKU-02477,Health & Beauty,1,956.0,387,100.0
SKU-03530,Apparel,1,923.0,211,100.0
SKU-09866,Electronics,2,555.0,334,100.0
SKU-09877,Electronics,1,777.0,293,100.0
SKU-09898,Health & Beauty,1,771.0,120,100.0
SKU-09902,Electronics,1,782.0,404,100.0
SKU-09919,Electronics,1,91.0,61,100.0
SKU-02518,Automotive,1,258.0,96,100.0
SKU-02552,Electronics,1,800.0,451,100.0
SKU-09964,Sports,1,895.0,449,100.0
SKU-02562,Home & Garden,1,505.0,352,100.0
SKU-00011,Food & Beverage,1,353.0,193,100.0
SKU-06059,Toys,1,441.0,407,100.0
SKU-06068,Home & Garden,1,912.0,487,100.0
SKU-06182,Food & Beverage,2,287.0,63,100.0
SKU-00537,Health & Beauty,1,896.0,323,100.0
SKU-04681,Home & Garden,1,864.0,489,100.0
SKU-06217,Health & Beauty,1,961.0,209,100.0
SKU-06223,Apparel,1,900.0,410,100.0
SKU-06238,Electronics,1,738.0,283,100.0
SKU-06251,Apparel,2,536.0,462,100.0
SKU-06322,Apparel,1,532.0,133,100.0
SKU-00546,Health & Beauty,2,719.5,68,100.0
SKU-00547,Sports,1,435.0,343,100.0
SKU-00552,Home & Garden,1,903.0,211,100.0
SKU-06401,Food & Beverage,1,838.0,406,100.0
SKU-06419,Automotive,1,294.0,276,100.0
SKU-04799,Home & Garden,1,992.0,455,100.0
SKU-06451,Apparel,1,473.0,246,100.0
SKU-06472,Automotive,1,861.0,388,100.0
SKU-06478,Food & Beverage,1,946.0,361,100.0
SKU-06513,Apparel,1,270.0,263,100.0
SKU-06546,Electronics,1,798.0,155,100.0
SKU-06548,Health & Beauty,3,706.6666666666666,84,100.0
SKU-06557,Food & Beverage,1,812.0,158,100.0
SKU-06589,Home & Garden,1,259.0,159,100.0
SKU-00567,Apparel,1,525.0,138,100.0
SKU-00601,Sports,1,686.0,202,100.0
SKU-06618,Home & Garden,1,616.0,332,100.0
SKU-06621,Home & Garden,1,666.0,300,100.0
SKU-04802,Toys,1,591.0,166,100.0
SKU-06674,Health & Beauty,1,297.0,297,100.0
SKU-06681,Home & Garden,1,857.0,360,100.0
SKU-00620,Food & Beverage,1,503.0,466,100.0
SKU-06701,Food & Beverage,1,627.0,93,100.0
SKU-06709,Toys,1,352.0,110,100.0
SKU-06722,Electronics,1,532.0,60,100.0
SKU-06740,Automotive,1,433.0,120,100.0
SKU-06755,Automotive,1,171.0,134,100.0
SKU-00682,Sports,1,888.0,182,100.0
SKU-06771,Sports,1,539.0,265,100.0
SKU-06782,Electronics,2,718.0,143,100.0
SKU-06829,Food & Beverage,1,323.0,259,100.0
SKU-06839,Automotive,1,811.0,426,100.0
SKU-06875,Food & Beverage,1,380.0,326,100.0
SKU-00712,Apparel,1,841.0,173,100.0
SKU-06936,Electronics,2,642.5,255,100.0
SKU-06938,Automotive,1,527.0,376,100.0
SKU-06946,Food & Beverage,1,830.0,347,100.0
SKU-06982,Electronics,1,537.0,400,100.0
SKU-07023,Toys,1,367.0,139,100.0
SKU-07026,Home & Garden,1,149.0,139,100.0
SKU-07032,Sports,1,775.0,389,100.0
SKU-00713,Electronics,1,679.0,231,100.0
SKU-07100,Automotive,2,815.5,271,100.0
SKU-07214,Health & Beauty,1,430.0,125,100.0
SKU-04806,Food & Beverage,1,816.0,384,100.0
SKU-07227,Food & Beverage,1,496.0,461,100.0
SKU-07235,Toys,1,461.0,114,100.0
SKU-07240,Home & Garden,1,851.0,226,100.0
SKU-00742,Automotive,2,351.5,194,100.0
SKU-07249,Toys,1,194.0,122,100.0
SKU-07264,Home & Garden,1,757.0,484,100.0
SKU-07272,Health & Beauty,1,383.0,233,100.0
SKU-00031,Sports,1,881.0,368,100.0
SKU-04839,Health & Beauty,1,435.0,392,100.0
SKU-07297,Electronics,1,978.0,358,100.0
SKU-07300,Sports,1,753.0,361,100.0
SKU-07322,Home & Garden,1,364.0,136,100.0
SKU-07327,Home & Garden,1,514.0,253,100.0
SKU-07338,Food & Beverage,1,659.0,205,100.0
SKU-07356,Food & Beverage,1,885.0,391,100.0
SKU-07446,Home & Garden,1,695.0,169,100.0
SKU-07459,Home & Garden,1,385.0,77,100.0
SKU-07464,Sports,1,500.0,362,100.0
SKU-00825,Health & Beauty,1,581.0,219,100.0
SKU-07476,Home & Garden,1,647.0,181,100.0
SKU-04585,Health & Beauty,1,910.0,222,100.0
SKU-00865,Home & Garden,1,798.0,356,100.0
SKU-07517,Electronics,1,874.0,305,100.0
SKU-07547,Toys,1,382.0,56,100.0
SKU-07584,Food & Beverage,1,841.0,274,100.0
SKU-07587,Electronics,1,988.0,85,100.0
SKU-07639,Automotive,1,476.0,241,100.0
SKU-00912,Sports,1,303.0,73,100.0
SKU-00917,Apparel,2,600.0,287,100.0
SKU-07675,Automotive,1,942.0,430,100.0
SKU-07676,Sports,1,675.0,154,100.0
SKU-07680,Toys,1,508.0,218,100.0
SKU-07689,Automotive,1,90.0,82,100.0
SKU-05941,Food & Beverage,1,736.0,137,100.0
SKU-07736,Health & Beauty,2,843.5,246,100.0
SKU-07747,Home & Garden,1,537.0,161,100.0
SKU-04845,Food & Beverage,2,491.5,75,100.0
SKU-07775,Apparel,1,754.0,393,100.0
SKU-07782,Automotive,1,257.0,149,100.0
SKU-07794,Toys,1,821.0,178,100.0
SKU-07808,Apparel,2,462.5,183,100.0
SKU-07827,Electronics,1,590.0,200,100.0
SKU-07837,Automotive,1,479.0,261,100.0
SKU-07866,Sports,2,309.0,122,100.0
SKU-07883,Automotive,1,155.0,142,100.0
SKU-07890,Toys,1,389.0,189,100.0
SKU-00928,Home & Garden,2,216.5,68,100.0
SKU-07935,Health & Beauty,1,538.0,149,100.0
SKU-04865,Electronics,1,745.0,73,100.0
SKU-07946,Food & Beverage,1,223.0,81,100.0
SKU-07951,Toys,1,881.0,226,100.0
SKU-00957,Home & Garden,2,544.5,169,100.0
SKU-07998,Home & Garden,1,506.0,278,100.0
SKU-00962,Electronics,2,482.5,156,100.0
SKU-00995,Home & Garden,1,784.0,399,100.0
SKU-08053,Apparel,1,628.0,483,100.0
SKU-08107,Toys,1,289.0,168,100.0
SKU-08137,Food & Beverage,1,761.0,283,100.0
SKU-01000,Food & Beverage,1,805.0,172,100.0
SKU-08150,Apparel,1,590.0,475,100.0
SKU-08151,Home & Garden,1,862.0,166,100.0
SKU-08173,Health & Beauty,1,779.0,106,100.0
SKU-00054,Home & Garden,1,989.0,62,100.0
SKU-01073,Apparel,2,327.5,196,100.0
SKU-08209,Food & Beverage,1,802.0,310,100.0
SKU-08236,Automotive,2,814.0,427,100.0
SKU-08263,Food & Beverage,1,723.0,333,100.0
SKU-08277,Sports,1,433.0,399,100.0
SKU-08317,Food & Beverage,1,881.0,494,100.0
SKU-08325,Electronics,1,589.0,112,100.0
SKU-08326,Toys,1,945.0,480,100.0
SKU-01077,Automotive,1,769.0,62,100.0
SKU-01081,Food & Beverage,2,559.0,259,100.0
SKU-00080,Home & Garden,1,584.0,347,100.0
SKU-08389,Sports,3,720.0,430,100.0
SKU-08401,Automotive,1,456.0,343,100.0
SKU-08413,Food & Beverage,2,786.5,438,100.0
SKU-08441,Automotive,2,666.5,185,100.0
SKU-08486,Toys,1,378.0,170,100.0
SKU-04925,Health & Beauty,2,394.0,301,100.0
SKU-08512,Home & Garden,1,846.0,321,100.0
SKU-00087,Automotive,1,953.0,447,100.0
SKU-08574,Sports,1,639.0,412,100.0
SKU-08578,Health & Beauty,1,947.0,372,100.0
SKU-08586,Health & Beauty,1,500.0,361,100.0
SKU-01090,Apparel,1,281.0,262,100.0
SKU-08628,Apparel,1,708.0,245,100.0
SKU-08683,Food & Beverage,1,862.0,129,100.0
SKU-08690,Home & Garden,1,622.0,421,100.0
SKU-08740,Apparel,1,258.0,217,100.0
SKU-00111,Health & Beauty,1,884.0,312,100.0
SKU-08758,Toys,1,532.0,134,100.0
SKU-08825,Electronics,1,825.0,135,100.0
SKU-08879,Sports,1,713.0,67,100.0
SKU-08948,Food & Beverage,1,534.0,365,100.0
SKU-08981,Automotive,1,993.0,102,100.0
SKU-09002,Home & Garden,1,425.0,294,100.0
SKU-09035,Automotive,1,887.0,195,100.0
SKU-09039,Sports,1,816.0,495,100.0
SKU-09102,Electronics,2,365.0,79,100.0
SKU-09144,Sports,1,816.0,223,100.0
SKU-09152,Automotive,2,386.0,141,100.0
SKU-01168,Automotive,1,662.0,170,100.0
SKU-09206,Electronics,3,679.6666666666666,155,100.0
SKU-09211,Toys,1,822.0,75,100.0
SKU-09216,Food & Beverage,1,785.0,182,100.0
SKU-09239,Sports,1,765.0,271,100.0
SKU-01262,Food & Beverage,2,720.5,443,100.0
SKU-09268,Sports,2,472.5,155,100.0
SKU-09274,Automotive,1,807.0,133,100.0
SKU-09291,Toys,1,654.0,458,100.0
SKU-09306,Health & Beauty,2,898.5,123,100.0
SKU-09365,Toys,1,551.0,168,100.0
SKU-09366,Sports,1,677.0,393,100.0
SKU-09375,Automotive,1,894.0,355,100.0
